"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"1400000US13009970200","Census Tract 9702, Baldwin County, Georgia","5654","560","3100","365","3087","367","2891","371","196","112","13","21","2554","487",
"1400000US13009970300","Census Tract 9703, Baldwin County, Georgia","4973","481","2805","384","2805","384","2514","306","291","187","0","18","2168","373",
"1400000US13009970400","Census Tract 9704, Baldwin County, Georgia","3919","506","2091","363","2091","363","1876","327","215","153","0","13","1828","309",
"1400000US13009970500","Census Tract 9705, Baldwin County, Georgia","5874","620","2687","458","2674","453","2211","409","463","272","13","21","3187","526",
"1400000US13009970600","Census Tract 9706, Baldwin County, Georgia","2804","316","1357","249","1357","249","1275","244","82","63","0","13","1447","249",
"1400000US13009970701","Census Tract 9707.01, Baldwin County, Georgia","2134","407","889","189","845","191","741","189","104","56","44","68","1245","335",
"1400000US13009970702","Census Tract 9707.02, Baldwin County, Georgia","1859","324","955","214","955","214","845","198","110","63","0","13","904","280",
"1400000US13009970800","Census Tract 9708, Baldwin County, Georgia","6243","508","2841","447","2841","447","2707","431","134","123","0","18","3402","342",
"1400000US13011970100","Census Tract 9701, Banks County, Georgia","4209","313","2606","260","2602","261","2449","238","153","89","4","8","1603","198",
"1400000US13011970200","Census Tract 9702, Banks County, Georgia","3769","295","2143","247","2143","247","2071","237","72","38","0","13","1626","197",
"1400000US13011970300","Census Tract 9703, Banks County, Georgia","3887","292","2194","255","2194","255","2118","254","76","50","0","13","1693","211",
"1400000US13011970400","Census Tract 9704, Banks County, Georgia","2726","355","1404","245","1404","245","1158","206","246","137","0","13","1322","308",
"1400000US13013180103","Census Tract 1801.03, Barrow County, Georgia","3835","422","2600","363","2600","363","2469","349","131","83","0","18","1235","210",
"1400000US13013180104","Census Tract 1801.04, Barrow County, Georgia","1513","174","994","168","994","168","960","164","34","24","0","13","519","125",
"1400000US13013180105","Census Tract 1801.05, Barrow County, Georgia","2138","210","1315","147","1315","147","1190","142","125","58","0","13","823","139",
"1400000US13013180106","Census Tract 1801.06, Barrow County, Georgia","2195","178","1575","149","1575","149","1463","155","112","52","0","13","620","116",
"1400000US13013180107","Census Tract 1801.07, Barrow County, Georgia","3371","267","2081","235","2081","235","1941","229","140","78","0","13","1290","198",
"1400000US13013180108","Census Tract 1801.08, Barrow County, Georgia","2182","237","1475","195","1475","195","1292","147","183","111","0","13","707","175",
"1400000US13013180203","Census Tract 1802.03, Barrow County, Georgia","2665","289","1856","231","1856","231","1672","201","184","112","0","13","809","161",
"1400000US13013180204","Census Tract 1802.04, Barrow County, Georgia","2120","251","1293","189","1293","189","1161","190","132","54","0","13","827","165",
"1400000US13013180205","Census Tract 1802.05, Barrow County, Georgia","3173","304","2020","219","2020","219","1818","195","202","104","0","13","1153","205",
"1400000US13013180206","Census Tract 1802.06, Barrow County, Georgia","2326","360","1405","221","1405","221","1376","215","29","28","0","13","921","241",
"1400000US13013180301","Census Tract 1803.01, Barrow County, Georgia","1884","153","1243","117","1243","117","1160","113","83","45","0","13","641","132",
"1400000US13013180302","Census Tract 1803.02, Barrow County, Georgia","4375","394","2348","307","2348","307","2302","311","46","46","0","18","2027","270",
"1400000US13013180303","Census Tract 1803.03, Barrow County, Georgia","3902","305","2325","261","2325","261","2134","244","191","94","0","18","1577","269",
"1400000US13013180401","Census Tract 1804.01, Barrow County, Georgia","4229","272","2694","250","2694","250","2498","254","196","74","0","18","1535","212",
"1400000US13013180402","Census Tract 1804.02, Barrow County, Georgia","5033","504","3574","548","3574","548","3320","491","254","137","0","18","1459","333",
"1400000US13013180501","Census Tract 1805.01, Barrow County, Georgia","4573","359","3069","270","3069","270","2842","243","227","111","0","18","1504","292",
"1400000US13013180502","Census Tract 1805.02, Barrow County, Georgia","3497","304","2308","262","2308","262","2191","267","117","66","0","13","1189","198",
"1400000US13013180503","Census Tract 1805.03, Barrow County, Georgia","4001","349","2590","271","2590","271","2476","267","114","68","0","18","1411","252",
"1400000US13015960101","Census Tract 9601.01, Bartow County, Georgia","1245","153","872","138","872","138","839","141","33","27","0","13","373","86",
"1400000US13015960102","Census Tract 9601.02, Bartow County, Georgia","8026","482","5244","393","5244","393","4954","382","290","127","0","20","2782","378",
"1400000US13015960200","Census Tract 9602, Bartow County, Georgia","8224","658","5141","667","5141","667","4840","675","301","163","0","20","3083","441",
"1400000US13015960300","Census Tract 9603, Bartow County, Georgia","5619","438","3244","444","3244","444","3074","431","170","97","0","18","2375","355",
"1400000US13015960401","Census Tract 9604.01, Bartow County, Georgia","8091","855","5370","761","5370","761","5127","720","243","145","0","18","2721","519",
"1400000US13015960402","Census Tract 9604.02, Bartow County, Georgia","7459","586","4296","407","4296","407","4023","417","273","144","0","18","3163","454",
"1400000US13015960500","Census Tract 9605, Bartow County, Georgia","6142","571","3841","513","3841","513","3445","522","396","221","0","18","2301","417",
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","6545","523","3970","430","3929","415","3724","404","205","102","41","66","2575","326",
"1400000US13015960700","Census Tract 9607, Bartow County, Georgia","5550","520","3544","496","3500","490","3352","477","148","130","44","67","2006","339",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","2862","287","1785","263","1785","263","1637","233","148","109","0","13","1077","182",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","2243","290","1306","230","1306","230","1168","205","138","93","0","13","937","179",
"1400000US13015960803","Census Tract 9608.03, Bartow County, Georgia","4183","303","2430","223","2430","223","2215","200","215","89","0","18","1753","229",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","2409","248","1620","221","1620","221","1527","189","93","71","0","13","789","159",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","5280","421","3342","392","3342","392","3069","408","273","175","0","18","1938","263",
"1400000US13015961000","Census Tract 9610, Bartow County, Georgia","6302","550","3987","407","3987","407","3896","382","91","69","0","18","2315","380",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","2091","262","1216","165","1216","165","1151","158","65","39","0","13","875","218",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","1181","144","638","133","638","133","612","129","26","21","0","13","543","110",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","2604","363","1408","301","1408","301","1351","279","57","51","0","13","1196","238",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","2981","354","1501","257","1501","257","1392","248","109","73","0","13","1480","303",
"1400000US13017960500","Census Tract 9605, Ben Hill County, Georgia","4521","510","1702","274","1702","274","1626","261","76","93","0","18","2819","452",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","1529","191","787","126","787","126","730","125","57","41","0","13","742","139",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","3033","275","1771","233","1771","233","1636","234","135","64","0","13","1262","233",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","2226","284","1173","178","1173","178","1020","176","153","118","0","13","1053","180",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","2576","317","1093","203","1093","203","987","183","106","61","0","13","1483","294",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","2965","314","1688","266","1688","266","1530","278","158","127","0","13","1277","227",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","2712","220","1357","137","1281","135","1159","146","122","66","76","34","1355","201",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","1026","218","523","147","523","147","442","127","81","56","0","13","503","143",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","1616","232","963","211","963","211","902","201","61","57","0","13","653","110",
"1400000US13021010300","Census Tract 103, Bibb County, Georgia","771","127","304","77","304","77","251","64","53","30","0","13","467","91",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","1458","228","565","131","565","131","498","125","67","52","0","13","893","184",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","2912","288","1149","266","1140","274","975","266","165","78","9","14","1763","215",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","1154","192","807","153","801","153","792","151","9","11","6","10","347","117",
"1400000US13021011000","Census Tract 110, Bibb County, Georgia","3423","506","1751","328","1743","330","1650","337","93","74","8","13","1672","392",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","1535","192","707","194","707","194","518","137","189","107","0","13","828","133",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","863","115","322","101","322","101","230","86","92","46","0","13","541","117",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","1917","221","1330","234","1325","235","1209","196","116","75","5","7","587","117",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","3500","348","1751","309","1751","309","1551","316","200","102","0","13","1749","240",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","2832","255","1692","262","1692","262","1596","237","96","83","0","13","1140","189",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","1402","181","803","180","803","180","717","169","86","76","0","13","599","131",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","3799","390","2366","371","2366","371","2289","378","77","73","0","13","1433","217",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","1923","180","1068","144","1068","144","1050","144","18","15","0","13","855","151",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","3849","431","2425","394","2425","394","2169","381","256","201","0","13","1424","307",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","1896","269","1024","141","1024","141","832","130","192","112","0","13","872","245",
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","2085","353","990","204","990","204","849","216","141","82","0","13","1095","281",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","3271","354","1642","292","1642","292","1272","277","370","198","0","13","1629","302",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","2408","306","1163","220","1163","220","931","198","232","109","0","13","1245","212",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","3265","385","1940","320","1887","316","1511","330","376","149","53","60","1325","222",
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","1381","231","592","155","592","155","444","140","148","78","0","13","789","142",
"1400000US13021012800","Census Tract 128, Bibb County, Georgia","2309","405","1133","266","1133","266","885","243","248","120","0","13","1176","323",
"1400000US13021012900","Census Tract 129, Bibb County, Georgia","1263","244","570","146","570","146","439","112","131","80","0","13","693","151",
"1400000US13021013101","Census Tract 131.01, Bibb County, Georgia","3510","370","1782","251","1782","251","1576","240","206","106","0","18","1728","315",
"1400000US13021013102","Census Tract 131.02, Bibb County, Georgia","3238","388","2040","350","2040","350","1640","291","400","206","0","13","1198","305",
"1400000US13021013201","Census Tract 132.01, Bibb County, Georgia","4549","539","2689","386","2689","386","2327","358","362","187","0","18","1860","329",
"1400000US13021013202","Census Tract 132.02, Bibb County, Georgia","1877","238","1137","208","1137","208","1008","207","129","93","0","13","740","159",
"1400000US13021013302","Census Tract 133.02, Bibb County, Georgia","3440","382","2072","264","2072","264","1727","266","345","153","0","13","1368","270",
"1400000US13021013407","Census Tract 134.07, Bibb County, Georgia","4289","404","2442","288","2442","288","2327","286","115","81","0","18","1847","307",
"1400000US13021013408","Census Tract 134.08, Bibb County, Georgia","3488","278","2474","289","2466","286","2267","222","199","177","8","13","1014","161",
"1400000US13021013409","Census Tract 134.09, Bibb County, Georgia","3042","349","2061","312","2061","312","1888","293","173","114","0","13","981","191",
"1400000US13021013410","Census Tract 134.10, Bibb County, Georgia","4897","351","2516","336","2516","336","2439","330","77","61","0","18","2381","357",
"1400000US13021013411","Census Tract 134.11, Bibb County, Georgia","3413","337","2607","331","2585","322","2559","328","26","25","22","36","806","194",
"1400000US13021013502","Census Tract 135.02, Bibb County, Georgia","1069","144","604","105","604","105","570","104","34","31","0","13","465","102",
"1400000US13021013503","Census Tract 135.03, Bibb County, Georgia","1955","241","1205","223","1205","223","1165","214","40","34","0","13","750","107",
"1400000US13021013504","Census Tract 135.04, Bibb County, Georgia","7067","479","4388","411","4388","411","3850","434","538","353","0","18","2679","371",
"1400000US13021013603","Census Tract 136.03, Bibb County, Georgia","3592","479","1594","291","1584","292","1513","283","71","53","10","17","1998","329",
"1400000US13021013604","Census Tract 136.04, Bibb County, Georgia","3936","363","2356","382","2356","382","2174","345","182","151","0","18","1580","224",
"1400000US13021013605","Census Tract 136.05, Bibb County, Georgia","4346","471","2884","478","2884","478","2681","408","203","143","0","18","1462","262",
"1400000US13021013606","Census Tract 136.06, Bibb County, Georgia","4888","404","3220","325","3220","325","3130","310","90","68","0","18","1668","282",
"1400000US13021013700","Census Tract 137, Bibb County, Georgia","2760","304","849","163","817","162","760","160","57","34","32","40","1911","302",
"1400000US13021013800","Census Tract 138, Bibb County, Georgia","1347","207","624","169","624","169","458","132","166","73","0","13","723","153",
"1400000US13021013900","Census Tract 139, Bibb County, Georgia","1498","223","633","131","633","131","529","106","104","80","0","13","865","150",
"1400000US13023790100","Census Tract 7901, Bleckley County, Georgia","3851","303","1858","263","1858","263","1798","264","60","51","0","13","1993","273",
"1400000US13023790200","Census Tract 7902, Bleckley County, Georgia","1894","237","854","180","854","180","760","170","94","72","0","13","1040","176",
"1400000US13023790300","Census Tract 7903, Bleckley County, Georgia","4672","262","1867","233","1867","233","1669","241","198","93","0","18","2805","254",
"1400000US13025960100","Census Tract 9601, Brantley County, Georgia","5225","426","2695","340","2695","340","2443","378","252","123","0","18","2530","316",
"1400000US13025960200","Census Tract 9602, Brantley County, Georgia","5245","458","2253","435","2253","435","2046","407","207","118","0","18","2992","390",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","3915","375","2025","387","2025","387","1941","382","84","81","0","18","1890","338",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","1296","224","707","144","707","144","661","143","46","39","0","13","589","127",
"1400000US13027960300","Census Tract 9603, Brooks County, Georgia","4718","293","2654","301","2654","301","2387","263","267","142","0","18","2064","336",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","2582","210","1338","169","1338","169","1197","146","141","87","0","13","1244","181",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","2143","322","1012","205","1002","205","693","191","309","95","10","15","1131","241",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","1917","293","1086","196","1086","196","927","190","159","131","0","13","831","206",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","4035","314","2553","257","2545","257","2215","238","330","130","8","12","1482","277",
"1400000US13029920102","Census Tract 9201.02, Bryan County, Georgia","3706","341","2322","354","2293","355","2031","309","262","143","29","28","1384","221",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","1408","158","929","142","898","139","826","124","72","39","31","24","479","105",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","4580","313","3334","326","3075","331","2912","322","163","86","259","104","1246","265",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","3484","229","2384","172","2228","187","2093","181","135","73","156","73","1100","152",
"1400000US13029920306","Census Tract 9203.06, Bryan County, Georgia","8780","452","6057","448","5526","436","5173","440","353","149","531","193","2723","351",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","2886","347","1688","235","1688","235","1540","217","148","77","0","13","1198","212",
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","6417","480","4070","393","4070","393","4007","401","63","63","0","18","2347","343",
"1400000US13031110300","Census Tract 1103, Bulloch County, Georgia","6407","543","3962","393","3962","393","3840","376","122","97","0","18","2445","337",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","3092","325","1951","279","1939","275","1728","257","211","104","12","19","1141","189",
"1400000US13031110403","Census Tract 1104.03, Bulloch County, Georgia","6008","664","4110","556","4110","556","3571","517","539","206","0","18","1898","461",
"1400000US13031110404","Census Tract 1104.04, Bulloch County, Georgia","7719","986","2563","339","2563","339","1951","303","612","172","0","18","5156","786",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","3816","439","2288","365","2288","365","2110","337","178","86","0","13","1528","253",
"1400000US13031110601","Census Tract 1106.01, Bulloch County, Georgia","5542","387","3652","363","3639","365","3460","369","179","108","13","20","1890","305",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","3155","330","2165","279","2124","272","1849","263","275","121","41","42","990","182",
"1400000US13031110700","Census Tract 1107, Bulloch County, Georgia","7607","552","5155","500","5139","502","4811","468","328","182","16","27","2452","362",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","1777","207","1120","162","1115","161","975","143","140","77","5","7","657","154",
"1400000US13031110900","Census Tract 1109, Bulloch County, Georgia","6024","674","3368","520","3368","520","2820","436","548","255","0","18","2656","518",
"1400000US13033950100","Census Tract 9501, Burke County, Georgia","4190","408","2374","353","2374","353","2221","323","153","132","0","18","1816","360",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","1946","249","849","168","829","164","770","146","59","39","20","31","1097","231",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","3664","310","2027","262","2027","262","1970","273","57","50","0","13","1637","276",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","4123","391","2201","303","2201","303","2115","293","86","77","0","18","1922","324",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","2033","281","1007","194","1007","194","873","178","134","59","0","13","1026","170",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","1397","197","775","153","767","147","722","125","45","35","8","12","622","116",
"1400000US13035150100","Census Tract 1501, Butts County, Georgia","6491","358","3877","305","3877","305","3550","301","327","158","0","18","2614","281",
"1400000US13035150200","Census Tract 1502, Butts County, Georgia","6351","427","3469","447","3469","447","3206","429","263","117","0","18","2882","409",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","6313","357","2029","274","2019","270","1899","255","120","61","10","18","4284","302",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","3052","146","700","121","700","121","635","122","65","35","0","13","2352","166",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","2404","141","1195","153","1195","153","977","150","218","81","0","13","1209","118",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","2424","219","1461","194","1461","194","1316","167","145","69","0","13","963","179",
"1400000US13039010200","Census Tract 102, Camden County, Georgia","4309","347","2586","266","2520","261","2350","266","170","82","66","39","1723","215",
"1400000US13039010301","Census Tract 103.01, Camden County, Georgia","6155","471","4309","406","4115","393","3846","393","269","115","194","117","1846","300",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","3565","275","2308","254","2177","253","1907","234","270","114","131","57","1257","169",
"1400000US13039010401","Census Tract 104.01, Camden County, Georgia","8514","469","6276","463","5308","503","5031","494","277","131","968","287","2238","287",
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","4260","327","2486","269","2257","283","2184","274","73","48","229","104","1774","267",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","3352","308","1908","248","1790","256","1586","199","204","145","118","65","1444","216",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","2565","321","2027","277","505","153","430","126","75","52","1522","230","538","149",
"1400000US13039010601","Census Tract 106.01, Camden County, Georgia","4660","460","2510","369","2337","372","2006","347","331","164","173","94","2150","357",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","826","132","456","91","426","90","359","74","67","55","30","27","370","76",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","3695","303","1889","228","1889","228","1750","211","139","79","0","13","1806","307",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","2823","341","1629","226","1629","226","1533","234","96","65","0","13","1194","248",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","1932","220","1052","157","1048","157","996","148","52","34","4","6","880","172",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","4520","463","2866","376","2866","376","2510","366","356","184","0","18","1654","291",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","3870","291","2509","250","2509","250","2320","243","189","110","0","18","1361","223",
"1400000US13045910104","Census Tract 9101.04, Carroll County, Georgia","7579","566","4971","490","4971","490","4633","529","338","140","0","20","2608","475",
"1400000US13045910200","Census Tract 9102, Carroll County, Georgia","9496","845","5902","744","5878","750","5360","630","518","366","24","45","3594","701",
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","4977","365","3020","409","3003","414","2668","374","335","138","17","26","1957","267",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","2690","259","1510","229","1497","231","1286","192","211","98","13","21","1180","151",
"1400000US13045910501","Census Tract 9105.01, Carroll County, Georgia","7126","564","4735","479","4735","479","4016","446","719","211","0","18","2391","374",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","2341","373","1567","340","1567","340","1320","311","247","117","0","13","774","173",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","4737","422","2938","359","2938","359","2790","328","148","101","0","18","1799","335",
"1400000US13045910701","Census Tract 9107.01, Carroll County, Georgia","7612","637","4046","489","4020","489","3761","459","259","161","26","41","3566","478",
"1400000US13045910702","Census Tract 9107.02, Carroll County, Georgia","6154","536","3683","468","3662","468","3287","462","375","211","21","34","2471","270",
"1400000US13045910703","Census Tract 9107.03, Carroll County, Georgia","7143","721","3974","484","3974","484","3469","481","505","198","0","18","3169","446",
"1400000US13045910800","Census Tract 9108, Carroll County, Georgia","3270","312","1871","241","1871","241","1704","238","167","83","0","13","1399","232",
"1400000US13045910900","Census Tract 9109, Carroll County, Georgia","3228","264","1892","195","1892","195","1641","179","251","96","0","13","1336","207",
"1400000US13045911000","Census Tract 9110, Carroll County, Georgia","4906","559","3129","497","3129","497","2940","441","189","150","0","18","1777","307",
"1400000US13045911100","Census Tract 9111, Carroll County, Georgia","5818","487","3290","527","3290","527","3115","495","175","114","0","18","2528","398",
"1400000US13045911200","Census Tract 9112, Carroll County, Georgia","4897","400","2803","363","2803","363","2638","374","165","83","0","18","2094","273",
"1400000US13047030100","Census Tract 301, Catoosa County, Georgia","5350","419","3289","441","3275","441","3018","444","257","131","14","7","2061","265",
"1400000US13047030201","Census Tract 302.01, Catoosa County, Georgia","3801","270","2233","218","2233","218","2167","212","66","65","0","13","1568","212",
"1400000US13047030202","Census Tract 302.02, Catoosa County, Georgia","5235","397","3463","416","3463","416","3308","406","155","90","0","18","1772","275",
"1400000US13047030301","Census Tract 303.01, Catoosa County, Georgia","6230","468","4293","398","4293","398","4085","369","208","152","0","18","1937","338",
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","2609","284","1805","267","1805","267","1701","265","104","70","0","13","804","151",
"1400000US13047030304","Census Tract 303.04, Catoosa County, Georgia","2793","209","1894","155","1894","155","1832","165","62","45","0","13","899","154",
"1400000US13047030401","Census Tract 304.01, Catoosa County, Georgia","5766","370","3800","397","3800","397","3695","411","105","69","0","18","1966","217",
"1400000US13047030402","Census Tract 304.02, Catoosa County, Georgia","5295","448","3326","347","3326","347","2934","312","392","178","0","18","1969","328",
"1400000US13047030500","Census Tract 305, Catoosa County, Georgia","4521","504","2855","336","2855","336","2760","338","95","95","0","18","1666","359",
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","4382","420","2560","416","2560","416","2449","401","111","125","0","18","1822","357",
"1400000US13047030700","Census Tract 307, Catoosa County, Georgia","6322","431","3758","408","3758","408","3515","397","243","110","0","18","2564","325",
"1400000US13049010100","Census Tract 101, Charlton County, Georgia","7993","348","3429","400","3429","400","3117","334","312","156","0","18","4564","423",
"1400000US13049010200","Census Tract 102, Charlton County, Georgia","2630","319","1495","330","1495","330","1295","284","200","125","0","13","1135","257",
"1400000US13051000100","Census Tract 1, Chatham County, Georgia","1349","188","525","133","525","133","351","87","174","81","0","13","824","208",
"1400000US13051000300","Census Tract 3, Chatham County, Georgia","1456","246","846","159","829","160","777","148","52","45","17","14","610","159",
"1400000US13051000601","Census Tract 6.01, Chatham County, Georgia","4211","467","1819","327","1813","327","1436","277","377","178","6","11","2392","336",
"1400000US13051000900","Census Tract 9, Chatham County, Georgia","1026","115","399","105","395","103","362","93","33","27","4","7","627","109",
"1400000US13051001100","Census Tract 11, Chatham County, Georgia","1520","148","1009","132","1009","132","870","136","139","55","0","13","511","99",
"1400000US13051001200","Census Tract 12, Chatham County, Georgia","1195","132","879","128","879","128","669","115","210","79","0","13","316","66",
"1400000US13051001500","Census Tract 15, Chatham County, Georgia","1141","162","678","155","678","155","609","144","69","34","0","13","463","112",
"1400000US13051002000","Census Tract 20, Chatham County, Georgia","1269","186","848","131","835","130","723","119","112","47","13","20","421","135",
"1400000US13051002100","Census Tract 21, Chatham County, Georgia","1907","269","1246","241","1209","223","1087","205","122","68","37","49","661","129",
"1400000US13051002200","Census Tract 22, Chatham County, Georgia","3192","279","2132","241","2113","238","1957","245","156","77","19","30","1060","168",
"1400000US13051002300","Census Tract 23, Chatham County, Georgia","1548","194","993","169","993","169","917","167","76","48","0","13","555","129",
