"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"1400000US13013180106","Census Tract 1801.06, Barrow County, Georgia","2213","224","1706","221","1706","221","1584","220","122","58","0","13","507","111",
"1400000US13013180107","Census Tract 1801.07, Barrow County, Georgia","3174","334","1926","240","1926","240","1665","204","261","123","0","13","1248","212",
"1400000US13013180108","Census Tract 1801.08, Barrow County, Georgia","2521","277","1770","206","1770","206","1555","182","215","108","0","13","751","188",
"1400000US13013180203","Census Tract 1802.03, Barrow County, Georgia","2539","350","1730","340","1730","340","1521","318","209","105","0","13","809","230",
"1400000US13013180204","Census Tract 1802.04, Barrow County, Georgia","2040","237","1246","185","1246","185","1077","165","169","65","0","13","794","186",
"1400000US13013180205","Census Tract 1802.05, Barrow County, Georgia","3205","287","1789","265","1789","265","1494","248","295","137","0","13","1416","231",
"1400000US13013180206","Census Tract 1802.06, Barrow County, Georgia","2228","300","1319","201","1319","201","1214","206","105","47","0","13","909","215",
"1400000US13013180301","Census Tract 1803.01, Barrow County, Georgia","1719","122","1154","98","1154","98","1085","102","69","44","0","13","565","90",
"1400000US13013180302","Census Tract 1803.02, Barrow County, Georgia","4238","357","2607","288","2607","288","2471","286","136","94","0","18","1631","235",
"1400000US13013180303","Census Tract 1803.03, Barrow County, Georgia","3160","369","1841","280","1841","280","1699","259","142","75","0","13","1319","278",
"1400000US13013180401","Census Tract 1804.01, Barrow County, Georgia","4012","402","2873","338","2873","338","2531","367","342","148","0","18","1139","225",
"1400000US13013180402","Census Tract 1804.02, Barrow County, Georgia","4805","536","3418","521","3418","521","3101","498","317","142","0","18","1387","222",
"1400000US13013180501","Census Tract 1805.01, Barrow County, Georgia","4255","458","2814","414","2778","410","2350","420","428","210","36","35","1441","202",
"1400000US13013180502","Census Tract 1805.02, Barrow County, Georgia","3459","361","2322","245","2322","245","2050","210","272","134","0","13","1137","208",
"1400000US13013180503","Census Tract 1805.03, Barrow County, Georgia","3960","420","2606","369","2579","368","2462","389","117","64","27","41","1354","222",
"1400000US13015960101","Census Tract 9601.01, Bartow County, Georgia","1276","185","812","171","812","171","737","173","75","55","0","13","464","135",
"1400000US13015960102","Census Tract 9601.02, Bartow County, Georgia","7255","607","4634","444","4634","444","4309","379","325","156","0","18","2621","462",
"1400000US13015960200","Census Tract 9602, Bartow County, Georgia","8892","670","5340","517","5340","517","4842","520","498","192","0","20","3552","589",
"1400000US13015960300","Census Tract 9603, Bartow County, Georgia","5269","414","3401","305","3386","307","3129","314","257","112","15","23","1868","264",
"1400000US13015960401","Census Tract 9604.01, Bartow County, Georgia","7574","936","4800","680","4800","680","4585","634","215","146","0","18","2774","546",
"1400000US13015960402","Census Tract 9604.02, Bartow County, Georgia","6887","517","4210","513","4210","513","3648","357","562","284","0","18","2677","358",
"1400000US13015960500","Census Tract 9605, Bartow County, Georgia","6049","565","3779","426","3779","426","3398","414","381","156","0","18","2270","399",
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","6802","521","4165","402","4165","402","3854","420","311","144","0","18","2637","362",
"1400000US13015960700","Census Tract 9607, Bartow County, Georgia","5591","521","3529","450","3529","450","3205","377","324","196","0","18","2062","342",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","2786","240","1871","249","1871","249","1683","228","188","133","0","13","915","196",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","2159","234","1128","174","1128","174","917","189","211","112","0","13","1031","156",
"1400000US13015960803","Census Tract 9608.03, Bartow County, Georgia","4368","347","2707","272","2707","272","2307","208","400","175","0","18","1661","193",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","2456","253","1407","203","1407","203","1227","178","180","93","0","13","1049","229",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","4955","420","3019","396","3019","396","2811","379","208","147","0","18","1936","294",
"1400000US13015961000","Census Tract 9610, Bartow County, Georgia","6018","522","4148","493","4131","493","3942","458","189","99","17","28","1870","298",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","2123","229","1143","156","1135","158","1064","153","71","39","8","13","980","195",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","1359","155","703","171","703","171","681","169","22","18","0","13","656","120",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","2342","299","1182","211","1182","211","1091","198","91","61","0","13","1160","211",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","2960","291","1561","254","1561","254","1208","257","353","127","0","13","1399","241",
"1400000US13017960500","Census Tract 9605, Ben Hill County, Georgia","4649","390","2088","339","2088","339","1975","342","113","99","0","18","2561","326",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","1369","169","649","109","649","109","599","109","50","45","0","13","720","127",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","3067","324","1626","236","1626","236","1398","227","228","116","0","13","1441","298",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","2427","214","1220","177","1176","168","979","161","197","97","44","56","1207","192",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","2366","300","1035","188","1021","192","851","185","170","102","14","18","1331","259",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","2918","279","1540","238","1540","238","1290","227","250","127","0","13","1378","192",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","2877","267","1549","207","1477","204","1340","206","137","67","72","36","1328","238",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","1038","165","451","105","451","105","379","93","72","44","0","13","587","122",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","1505","178","758","163","758","163","689","149","69","58","0","13","747","133",
"1400000US13021010300","Census Tract 103, Bibb County, Georgia","651","136","323","83","323","83","307","85","16","16","0","13","328","104",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","1747","289","781","176","781","176","585","153","196","81","0","13","966","206",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","3134","247","1008","161","998","162","809","132","189","72","10","18","2126","247",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","1279","185","1005","174","1005","174","946","173","59","41","0","13","274","91",
"1400000US13021011000","Census Tract 110, Bibb County, Georgia","3577","441","2230","396","2230","396","1952","358","278","163","0","13","1347","400",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","1547","182","746","151","746","151","505","115","241","83","0","13","801","114",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","1001","174","362","138","362","138","212","69","150","100","0","13","639","118",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","1920","171","1163","149","1158","149","1065","147","93","51","5","8","757","138",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","3575","401","1799","285","1799","285","1538","261","261","104","0","13","1776","297",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","2893","242","1767","251","1767","251","1655","229","112","72","0","13","1126","168",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","1480","245","1053","232","1053","232","950","242","103","58","0","13","427","110",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","3535","317","2288","269","2288","269","2197","268","91","70","0","13","1247","173",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","1773","205","998","176","998","176","986","183","12","18","0","13","775","154",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","4150","404","2648","333","2648","333","2490","318","158","99","0","18","1502","257",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","1737","269","990","184","990","184","802","145","188","76","0","13","747","180",
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","1924","269","865","201","865","201","634","168","231","126","0","13","1059","258",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","3179","322","1761","292","1761","292","1320","245","441","191","0","13","1418","241",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","2534","353","1231","252","1231","252","925","202","306","132","0","13","1303","258",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","3570","380","1936","321","1925","321","1379","276","546","167","11","16","1634","272",
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","1460","206","641","133","641","133","486","113","155","71","0","13","819","139",
"1400000US13021012800","Census Tract 128, Bibb County, Georgia","2587","446","1442","315","1442","315","1037","264","405","162","0","13","1145","317",
"1400000US13021012900","Census Tract 129, Bibb County, Georgia","1364","172","671","104","671","104","520","94","151","71","0","13","693","155",
"1400000US13021013101","Census Tract 131.01, Bibb County, Georgia","3643","430","1886","320","1886","320","1541","274","345","138","0","18","1757","319",
"1400000US13021013102","Census Tract 131.02, Bibb County, Georgia","3235","345","2025","282","2025","282","1623","240","402","225","0","13","1210","289",
"1400000US13021013201","Census Tract 132.01, Bibb County, Georgia","4046","559","2450","460","2450","460","1968","425","482","206","0","18","1596","300",
"1400000US13021013202","Census Tract 132.02, Bibb County, Georgia","2128","347","1116","234","1116","234","1032","226","84","68","0","13","1012","270",
"1400000US13021013302","Census Tract 133.02, Bibb County, Georgia","3131","380","1854","287","1854","287","1576","282","278","99","0","13","1277","230",
"1400000US13021013407","Census Tract 134.07, Bibb County, Georgia","3772","516","1959","309","1959","309","1843","292","116","73","0","13","1813","387",
"1400000US13021013408","Census Tract 134.08, Bibb County, Georgia","3517","217","2579","218","2579","218","2424","225","155","130","0","13","938","156",
"1400000US13021013409","Census Tract 134.09, Bibb County, Georgia","2929","356","1964","344","1964","344","1815","326","149","111","0","13","965","169",
"1400000US13021013410","Census Tract 134.10, Bibb County, Georgia","4396","327","2566","351","2566","351","2543","353","23","35","0","18","1830","258",
"1400000US13021013411","Census Tract 134.11, Bibb County, Georgia","2978","323","2143","256","2143","256","2100","251","43","36","0","13","835","189",
"1400000US13021013502","Census Tract 135.02, Bibb County, Georgia","1325","202","810","143","810","143","707","117","103","52","0","13","515","120",
"1400000US13021013503","Census Tract 135.03, Bibb County, Georgia","2174","307","1431","261","1431","261","1319","256","112","77","0","13","743","135",
"1400000US13021013504","Census Tract 135.04, Bibb County, Georgia","6730","518","4428","461","4428","461","3999","436","429","294","0","18","2302","317",
"1400000US13021013603","Census Tract 136.03, Bibb County, Georgia","3871","830","1600","251","1580","253","1480","245","100","79","20","32","2271","794",
"1400000US13021013604","Census Tract 136.04, Bibb County, Georgia","4064","304","2588","324","2588","324","2278","301","310","179","0","18","1476","270",
"1400000US13021013605","Census Tract 136.05, Bibb County, Georgia","3975","487","2785","521","2785","521","2567","429","218","142","0","13","1190","301",
"1400000US13021013606","Census Tract 136.06, Bibb County, Georgia","5039","509","3268","438","3268","438","3180","415","88","61","0","18","1771","259",
"1400000US13021013700","Census Tract 137, Bibb County, Georgia","2721","284","799","143","770","127","653","108","117","71","29","38","1922","235",
"1400000US13021013800","Census Tract 138, Bibb County, Georgia","1497","223","822","161","822","161","513","134","309","103","0","13","675","166",
"1400000US13021013900","Census Tract 139, Bibb County, Georgia","1532","202","707","129","707","129","586","120","121","69","0","13","825","131",
"1400000US13023790100","Census Tract 7901, Bleckley County, Georgia","3569","235","1904","213","1896","208","1834","206","62","49","8","19","1665","201",
"1400000US13023790200","Census Tract 7902, Bleckley County, Georgia","1863","283","770","185","770","185","721","187","49","36","0","13","1093","205",
"1400000US13023790300","Census Tract 7903, Bleckley County, Georgia","4754","338","1921","252","1921","252","1810","224","111","73","0","18","2833","276",
"1400000US13025960100","Census Tract 9601, Brantley County, Georgia","5459","445","3183","403","3183","403","2741","402","442","193","0","18","2276","341",
"1400000US13025960200","Census Tract 9602, Brantley County, Georgia","4730","449","2085","359","2085","359","1788","361","297","124","0","18","2645","349",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","3935","376","2253","330","2253","330","2173","317","80","65","0","18","1682","348",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","1359","178","719","130","719","130","658","114","61","40","0","13","640","105",
"1400000US13027960300","Census Tract 9603, Brooks County, Georgia","4474","262","2695","257","2695","257","2319","252","376","120","0","18","1779","210",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","2571","213","1348","181","1348","181","1090","159","258","107","0","13","1223","172",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","2289","231","1044","170","1029","169","728","140","301","120","15","24","1245","221",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","1867","218","1083","184","1083","184","908","160","175","100","0","13","784","131",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","3791","376","2078","317","2061","319","1772","245","289","126","17","24","1713","274",
"1400000US13029920102","Census Tract 9201.02, Bryan County, Georgia","4243","350","2448","276","2401","279","2203","266","198","89","47","40","1795","275",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","1603","203","1059","152","1030","149","919","132","111","64","29","20","544","115",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","4194","269","3125","263","2822","266","2586","282","236","101","303","143","1069","262",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","3386","295","2441","260","2292","254","2144","254","148","97","149","78","945","180",
"1400000US13029920306","Census Tract 9203.06, Bryan County, Georgia","7359","541","5334","516","5018","498","4600","461","418","192","316","167","2025","307",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","3044","280","1817","200","1817","200","1657","197","160","81","0","13","1227","173",
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","5880","430","3615","380","3584","365","3440","381","144","85","31","56","2265","340",
"1400000US13031110300","Census Tract 1103, Bulloch County, Georgia","6221","393","3916","344","3916","344","3710","352","206","139","0","18","2305","342",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","2882","327","1730","274","1724","274","1513","255","211","96","6","10","1152","233",
"1400000US13031110403","Census Tract 1104.03, Bulloch County, Georgia","6468","511","4227","432","4227","432","3689","441","538","212","0","18","2241","448",
"1400000US13031110404","Census Tract 1104.04, Bulloch County, Georgia","7102","758","2137","354","2137","354","1637","315","500","172","0","18","4965","637",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","4184","391","2369","269","2369","269","2114","247","255","115","0","13","1815","333",
"1400000US13031110601","Census Tract 1106.01, Bulloch County, Georgia","5277","384","3312","388","3296","385","3182","393","114","83","16","26","1965","301",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","2880","299","1975","253","1959","256","1779","243","180","94","16","19","905","172",
"1400000US13031110700","Census Tract 1107, Bulloch County, Georgia","8034","585","5104","479","5088","474","4764","411","324","182","16","23","2930","431",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","1908","176","1139","120","1139","120","1060","118","79","43","0","13","769","137",
"1400000US13031110900","Census Tract 1109, Bulloch County, Georgia","5408","449","3003","382","3003","382","2599","327","404","161","0","18","2405","327",
"1400000US13033950100","Census Tract 9501, Burke County, Georgia","4030","365","2383","327","2371","329","2289","320","82","62","12","20","1647","318",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","2029","245","973","195","973","195","836","187","137","67","0","13","1056","202",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","3767","298","1899","227","1899","227","1719","239","180","92","0","18","1868","265",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","4149","315","2352","220","2352","220","2173","240","179","124","0","18","1797","233",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","2102","275","1045","180","1045","180","908","172","137","58","0","13","1057","164",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","1430","183","807","146","807","146","751","141","56","32","0","13","623","103",
"1400000US13035150100","Census Tract 1501, Butts County, Georgia","6452","411","3892","360","3892","360","3434","359","458","226","0","18","2560","314",
"1400000US13035150200","Census Tract 1502, Butts County, Georgia","6276","475","3590","442","3590","442","3165","419","425","176","0","18","2686","372",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","6263","320","2227","259","2222","260","2101","261","121","60","5","8","4036","269",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","3519","796","1188","815","1188","815","1161","841","27","36","0","13","2331","177",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","1966","749","1019","576","1019","576","875","481","144","126","0","13","947","216",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","2204","287","1402","257","1402","257","1142","211","260","126","0","13","802","158",
"1400000US13039010200","Census Tract 102, Camden County, Georgia","4218","302","2350","248","2320","252","2157","255","163","72","30","27","1868","197",
"1400000US13039010301","Census Tract 103.01, Camden County, Georgia","6188","414","3932","385","3724","417","3523","425","201","101","208","111","2256","362",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","3199","323","2145","277","1997","278","1743","268","254","96","148","74","1054","140",
"1400000US13039010401","Census Tract 104.01, Camden County, Georgia","8763","482","6503","526","5466","533","5109","562","357","187","1037","377","2260","379",
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","4186","311","2641","295","2523","308","2384","283","139","85","118","80","1545","231",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","3283","276","1853","288","1745","310","1521","240","224","157","108","66","1430","202",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","2237","312","1830","290","443","101","375","101","68","35","1387","275","407","114",
"1400000US13039010601","Census Tract 106.01, Camden County, Georgia","4769","384","2744","345","2546","353","2338","351","208","125","198","145","2025","344",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","683","99","449","87","440","87","382","86","58","38","9","15","234","78",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","3906","259","2109","229","2109","229","1965","241","144","60","0","18","1797","248",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","2779","282","1555","266","1555","266","1447","268","108","56","0","13","1224","229",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","1759","205","872","148","870","148","756","146","114","59","2","5","887","152",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","4460","437","2860","354","2860","354","2459","320","401","187","0","18","1600","270",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","4022","423","2668","330","2668","330","2323","320","345","124","0","13","1354","242",
"1400000US13045910104","Census Tract 9101.04, Carroll County, Georgia","7380","529","5143","513","5143","513","4664","429","479","183","0","18","2237","364",
"1400000US13045910200","Census Tract 9102, Carroll County, Georgia","9841","840","6100","716","6100","716","5134","572","966","389","0","20","3741","526",
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","4457","374","2715","422","2715","422","2354","407","361","117","0","18","1742","244",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","2632","227","1503","180","1496","182","1269","171","227","89","7","12","1129","183",
"1400000US13045910501","Census Tract 9105.01, Carroll County, Georgia","7726","514","4530","474","4530","474","3701","434","829","207","0","18","3196","368",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","2283","324","1557","278","1557","278","1265","252","292","149","0","13","726","179",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","4521","423","2839","417","2839","417","2698","423","141","81","0","18","1682","288",
"1400000US13045910701","Census Tract 9107.01, Carroll County, Georgia","6738","685","3753","420","3710","421","3430","401","280","144","43","67","2985","720",
"1400000US13045910702","Census Tract 9107.02, Carroll County, Georgia","5652","519","3334","405","3334","405","2967","353","367","139","0","18","2318","279",
"1400000US13045910703","Census Tract 9107.03, Carroll County, Georgia","6649","832","3690","493","3690","493","3132","455","558","215","0","18","2959","537",
"1400000US13045910800","Census Tract 9108, Carroll County, Georgia","3192","300","1908","206","1908","206","1658","201","250","82","0","13","1284","225",
"1400000US13045910900","Census Tract 9109, Carroll County, Georgia","3110","301","1844","216","1844","216","1603","180","241","121","0","13","1266","180",
"1400000US13045911000","Census Tract 9110, Carroll County, Georgia","4836","518","2959","396","2959","396","2788","361","171","132","0","18","1877","310",
"1400000US13045911100","Census Tract 9111, Carroll County, Georgia","6172","646","3793","591","3793","591","3465","519","328","153","0","18","2379","368",
"1400000US13045911200","Census Tract 9112, Carroll County, Georgia","4497","409","2746","361","2746","361","2462","325","284","137","0","18","1751","239",
"1400000US13047030100","Census Tract 301, Catoosa County, Georgia","5277","549","3161","460","3150","459","2704","380","446","264","11","6","2116","354",
"1400000US13047030201","Census Tract 302.01, Catoosa County, Georgia","3598","291","2208","223","2208","223","2096","249","112","79","0","13","1390","258",
"1400000US13047030202","Census Tract 302.02, Catoosa County, Georgia","4861","518","3005","406","3005","406","2851","387","154","94","0","18","1856","388",
"1400000US13047030301","Census Tract 303.01, Catoosa County, Georgia","5771","406","4013","301","4013","301","3803","280","210","133","0","18","1758","296",
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","2577","260","1810","259","1810","259","1642","228","168","84","0","13","767","160",
"1400000US13047030304","Census Tract 303.04, Catoosa County, Georgia","2795","286","1998","238","1998","238","1918","240","80","53","0","13","797","219",
"1400000US13047030401","Census Tract 304.01, Catoosa County, Georgia","5459","441","3543","414","3543","414","3412","406","131","94","0","18","1916","222",
"1400000US13047030402","Census Tract 304.02, Catoosa County, Georgia","5178","370","3365","442","3313","464","2706","335","607","285","52","67","1813","310",
"1400000US13047030500","Census Tract 305, Catoosa County, Georgia","4914","350","2939","305","2939","305","2711","324","228","117","0","18","1975","310",
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","4516","381","2624","382","2624","382","2355","352","269","177","0","18","1892","299",
"1400000US13047030700","Census Tract 307, Catoosa County, Georgia","6601","517","4117","409","4117","409","3871","402","246","105","0","18","2484","407",
"1400000US13049010100","Census Tract 101, Charlton County, Georgia","8264","355","3934","547","3934","547","3401","533","533","222","0","18","4330","511",
"1400000US13049010200","Census Tract 102, Charlton County, Georgia","2622","331","1526","242","1526","242","1304","215","222","96","0","13","1096","240",
"1400000US13051000100","Census Tract 1, Chatham County, Georgia","1357","169","438","126","438","126","290","97","148","58","0","13","919","177",
"1400000US13051000300","Census Tract 3, Chatham County, Georgia","1619","275","970","221","951","222","854","198","97","54","19","18","649","166",
"1400000US13051000601","Census Tract 6.01, Chatham County, Georgia","3861","499","1468","297","1468","297","1181","265","287","117","0","13","2393","347",
"1400000US13051000900","Census Tract 9, Chatham County, Georgia","1131","119","494","83","478","79","452","79","26","24","16","14","637","103",
"1400000US13051001100","Census Tract 11, Chatham County, Georgia","1681","190","1046","185","1026","188","899","200","127","58","20","22","635","141",
"1400000US13051001200","Census Tract 12, Chatham County, Georgia","1069","142","712","141","712","141","568","129","144","55","0","13","357","64",
"1400000US13051001500","Census Tract 15, Chatham County, Georgia","1274","188","735","151","735","151","702","147","33","20","0","13","539","109",
"1400000US13051002000","Census Tract 20, Chatham County, Georgia","1177","212","691","119","669","116","586","98","83","47","22","23","486","160",
"1400000US13051002100","Census Tract 21, Chatham County, Georgia","1782","217","1168","194","1127","177","956","154","171","75","41","57","614","140",
"1400000US13051002200","Census Tract 22, Chatham County, Georgia","3376","335","2141","267","2117","259","1983","245","134","73","24","37","1235","263",
"1400000US13051002300","Census Tract 23, Chatham County, Georgia","1558","200","914","142","914","142","808","120","106","72","0","13","644","119",
