"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"0400000US13","Georgia","8504181","2862","5406476","11978","5350069","11677","5069418","11884","280651","5177","56407","2115","3097705","11935",
"1400000US13013180503","Census Tract 1805.03; Barrow County; Georgia","4695","408","2963","379","2963","379","2721","355","242","152","0","20","1732","321",
"1400000US13015960101","Census Tract 9601.01; Bartow County; Georgia","1344","292","760","156","753","156","732","157","21","22","7","13","584","183",
"1400000US13015960103","Census Tract 9601.03; Bartow County; Georgia","2497","362","1557","212","1557","212","1480","221","77","74","0","14","940","356",
"1400000US13015960104","Census Tract 9601.04; Bartow County; Georgia","2001","338","1405","276","1405","276","1328","269","77","47","0","14","596","151",
"1400000US13015960105","Census Tract 9601.05; Bartow County; Georgia","3271","770","2002","669","2002","669","1806","511","196","219","0","14","1269","287",
"1400000US13015960201","Census Tract 9602.01; Bartow County; Georgia","2011","454","1327","355","1327","355","1278","334","49","66","0","14","684","214",
"1400000US13015960202","Census Tract 9602.02; Bartow County; Georgia","2884","461","1677","329","1677","329","1669","324","8","19","0","14","1207","284",
"1400000US13015960203","Census Tract 9602.03; Bartow County; Georgia","3331","463","2108","397","2108","397","1967","368","141","106","0","14","1223","408",
"1400000US13015960301","Census Tract 9603.01; Bartow County; Georgia","2609","575","1468","377","1468","377","1467","378","1","1","0","14","1141","426",
"1400000US13015960302","Census Tract 9603.02; Bartow County; Georgia","2750","409","1630","323","1630","323","1517","311","113","92","0","14","1120","305",
"1400000US13015960403","Census Tract 9604.03; Bartow County; Georgia","3499","674","2333","528","2333","528","2269","522","64","52","0","14","1166","278",
"1400000US13015960404","Census Tract 9604.04; Bartow County; Georgia","4344","688","3455","585","3416","591","2896","520","520","273","39","62","889","298",
"1400000US13015960405","Census Tract 9604.05; Bartow County; Georgia","4193","698","2590","644","2516","643","2378","611","138","128","74","113","1603","347",
"1400000US13015960406","Census Tract 9604.06; Bartow County; Georgia","2299","382","1276","387","1276","387","1262","378","14","27","0","14","1023","259",
"1400000US13015960407","Census Tract 9604.07; Bartow County; Georgia","1973","374","1431","307","1431","307","1409","320","22","44","0","14","542","157",
"1400000US13015960501","Census Tract 9605.01; Bartow County; Georgia","5426","902","3653","669","3653","669","3400","635","253","248","0","20","1773","380",
"1400000US13015960502","Census Tract 9605.02; Bartow County; Georgia","2219","409","1403","358","1403","358","1304","345","99","94","0","14","816","267",
"1400000US13015960601","Census Tract 9606.01; Bartow County; Georgia","4513","605","2358","420","2358","420","2241","411","117","106","0","20","2155","539",
"1400000US13015960602","Census Tract 9606.02; Bartow County; Georgia","2702","578","1717","398","1717","398","1677","392","40","74","0","14","985","381",
"1400000US13015960701","Census Tract 9607.01; Bartow County; Georgia","3376","494","2275","453","2275","453","2205","451","70","109","0","14","1101","201",
"1400000US13015960702","Census Tract 9607.02; Bartow County; Georgia","2994","507","1991","433","1991","433","1872","460","119","114","0","14","1003","235",
"1400000US13015960801","Census Tract 9608.01; Bartow County; Georgia","3855","695","2505","510","2505","510","2288","497","217","161","0","14","1350","427",
"1400000US13015960802","Census Tract 9608.02; Bartow County; Georgia","2608","583","1446","236","1446","236","1361","234","85","78","0","14","1162","575",
"1400000US13015960804","Census Tract 9608.04; Bartow County; Georgia","2952","346","2155","346","2150","345","2057","346","93","67","5","7","797","181",
"1400000US13015960805","Census Tract 9608.05; Bartow County; Georgia","1558","372","859","213","859","213","779","190","80","70","0","14","699","236",
"1400000US13015960901","Census Tract 9609.01; Bartow County; Georgia","2239","414","1569","264","1569","264","1516","267","53","56","0","14","670","245",
"1400000US13015960902","Census Tract 9609.02; Bartow County; Georgia","5961","883","4032","632","4032","632","3831","591","201","130","0","20","1929","417",
"1400000US13015961001","Census Tract 9610.01; Bartow County; Georgia","4283","558","2898","443","2898","443","2795","474","103","96","0","20","1385","357",
"1400000US13015961002","Census Tract 9610.02; Bartow County; Georgia","2893","462","1386","309","1386","309","1348","286","38","57","0","14","1507","390",
"1400000US13017960100","Census Tract 9601; Ben Hill County; Georgia","2107","394","1031","281","1031","281","995","271","36","40","0","14","1076","229",
"1400000US13017960200","Census Tract 9602; Ben Hill County; Georgia","1481","251","903","230","891","231","855","230","36","41","12","19","578","119",
"1400000US13017960300","Census Tract 9603; Ben Hill County; Georgia","2844","388","1742","303","1742","303","1653","300","89","68","0","14","1102","210",
"1400000US13017960400","Census Tract 9604; Ben Hill County; Georgia","2896","365","1698","317","1698","317","1613","302","85","85","0","14","1198","310",
"1400000US13017960501","Census Tract 9605.01; Ben Hill County; Georgia","822","184","534","172","534","172","489","179","45","58","0","14","288","108",
"1400000US13017960502","Census Tract 9605.02; Ben Hill County; Georgia","3390","403","1590","310","1563","311","1484","312","79","60","27","36","1800","300",
"1400000US13019970100","Census Tract 9701; Berrien County; Georgia","1225","193","738","167","738","167","686","154","52","47","0","14","487","96",
"1400000US13019970200","Census Tract 9702; Berrien County; Georgia","2951","383","1578","278","1578","278","1578","278","0","14","0","14","1373","355",
"1400000US13019970300","Census Tract 9703; Berrien County; Georgia","2157","299","917","236","905","240","851","234","54","51","12","22","1240","246",
"1400000US13019970400","Census Tract 9704; Berrien County; Georgia","2797","416","1530","352","1530","352","1423","362","107","80","0","14","1267","297",
"1400000US13019970500","Census Tract 9705; Berrien County; Georgia","2879","331","1597","272","1597","272","1500","268","97","82","0","14","1282","223",
"1400000US13019970600","Census Tract 9706; Berrien County; Georgia","2383","283","1324","231","1260","224","1219","222","41","33","64","39","1059","233",
"1400000US13021010100","Census Tract 101; Bibb County; Georgia","1176","244","485","137","485","137","346","87","139","97","0","14","691","186",
"1400000US13021010200","Census Tract 102; Bibb County; Georgia","1662","351","800","185","800","185","713","166","87","98","0","14","862","304",
"1400000US13021010400","Census Tract 104; Bibb County; Georgia","1778","387","841","219","834","219","663","218","171","104","7","10","937","250",
"1400000US13021010500","Census Tract 105; Bibb County; Georgia","2686","194","1202","151","1202","151","1121","139","81","51","0","14","1484","197",
"1400000US13021010800","Census Tract 108; Bibb County; Georgia","1662","266","809","184","803","184","774","183","29","34","6","11","853","247",
"1400000US13021011001","Census Tract 110.01; Bibb County; Georgia","2980","617","1433","487","1433","487","1355","473","78","68","0","14","1547","451",
"1400000US13021011002","Census Tract 110.02; Bibb County; Georgia","718","168","493","164","438","159","438","159","0","14","55","80","225","155",
"1400000US13021011100","Census Tract 111; Bibb County; Georgia","1223","237","632","177","632","177","490","150","142","99","0","14","591","185",
"1400000US13021011500","Census Tract 115; Bibb County; Georgia","938","275","263","81","263","81","202","62","61","61","0","14","675","267",
"1400000US13021011701","Census Tract 117.01; Bibb County; Georgia","1926","288","1356","262","1356","262","1241","260","115","65","0","14","570","173",
"1400000US13021011702","Census Tract 117.02; Bibb County; Georgia","3181","336","1487","275","1487","275","1392","276","95","91","0","14","1694","221",
"1400000US13021011800","Census Tract 118; Bibb County; Georgia","3214","692","1973","500","1953","507","1951","507","2","5","20","36","1241","383",
"1400000US13021011900","Census Tract 119; Bibb County; Georgia","1729","262","1134","232","1134","232","1124","230","10","17","0","14","595","152",
"1400000US13021012000","Census Tract 120; Bibb County; Georgia","4028","582","2351","660","2351","660","2044","463","307","279","0","14","1677","305",
"1400000US13021012101","Census Tract 121.01; Bibb County; Georgia","2106","233","1202","140","1202","140","1171","139","31","35","0","14","904","204",
"1400000US13021012102","Census Tract 121.02; Bibb County; Georgia","3879","743","2624","546","2612","543","2495","533","117","100","12","19","1255","452",
"1400000US13021012200","Census Tract 122; Bibb County; Georgia","1808","332","935","238","935","238","863","235","72","71","0","14","873","170",
"1400000US13021012400","Census Tract 124; Bibb County; Georgia","3403","574","1724","382","1724","382","1608","384","116","80","0","14","1679","473",
"1400000US13021012500","Census Tract 125; Bibb County; Georgia","2419","491","1149","347","1134","351","1016","352","118","136","15","23","1270","287",
"1400000US13021012600","Census Tract 126; Bibb County; Georgia","2974","512","1597","435","1597","435","1370","421","227","156","0","14","1377","295",
"1400000US13021012700","Census Tract 127; Bibb County; Georgia","1222","240","542","139","542","139","428","126","114","63","0","14","680","183",
"1400000US13021012800","Census Tract 128; Bibb County; Georgia","1905","541","827","274","827","274","598","228","229","138","0","14","1078","388",
"1400000US13021012900","Census Tract 129; Bibb County; Georgia","1117","325","448","169","448","169","398","171","50","47","0","14","669","190",
"1400000US13021013101","Census Tract 131.01; Bibb County; Georgia","3511","595","1891","448","1891","448","1619","374","272","181","0","20","1620","394",
"1400000US13021013102","Census Tract 131.02; Bibb County; Georgia","2895","480","1807","423","1786","428","1756","430","30","38","21","36","1088","365",
"1400000US13021013201","Census Tract 132.01; Bibb County; Georgia","4411","842","2770","548","2770","548","2542","477","228","182","0","20","1641","547",
"1400000US13021013202","Census Tract 132.02; Bibb County; Georgia","1959","423","1194","346","1194","346","1038","327","156","98","0","14","765","257",
"1400000US13021013302","Census Tract 133.02; Bibb County; Georgia","2996","522","1644","363","1644","363","1543","355","101","82","0","14","1352","353",
"1400000US13021013407","Census Tract 134.07; Bibb County; Georgia","3341","640","2359","502","2350","502","2169","506","181","91","9","15","982","232",
"1400000US13021013408","Census Tract 134.08; Bibb County; Georgia","3856","434","2785","405","2770","403","2722","399","48","52","15","24","1071","234",
"1400000US13021013409","Census Tract 134.09; Bibb County; Georgia","3628","485","2353","462","2353","462","2260","446","93","85","0","14","1275","251",
"1400000US13021013411","Census Tract 134.11; Bibb County; Georgia","3741","498","2702","394","2650","371","2440","293","210","163","52","68","1039","307",
"1400000US13021013412","Census Tract 134.12; Bibb County; Georgia","3334","295","2066","245","2066","245","2045","243","21","35","0","14","1268","258",
"1400000US13021013413","Census Tract 134.13; Bibb County; Georgia","1735","345","1129","295","1129","295","1129","295","0","14","0","14","606","168",
"1400000US13021013502","Census Tract 135.02; Bibb County; Georgia","1258","290","754","223","754","223","673","177","81","83","0","14","504","135",
"1400000US13021013503","Census Tract 135.03; Bibb County; Georgia","1637","301","978","222","959","221","925","220","34","42","19","30","659","166",
"1400000US13021013505","Census Tract 135.05; Bibb County; Georgia","4175","485","2448","392","2420","373","2352","371","68","76","28","46","1727","300",
"1400000US13021013506","Census Tract 135.06; Bibb County; Georgia","3693","549","2199","369","2199","369","2122","359","77","78","0","14","1494","449",
"1400000US13021013603","Census Tract 136.03; Bibb County; Georgia","3792","448","1712","275","1712","275","1611","269","101","102","0","14","2080","316",
"1400000US13021013604","Census Tract 136.04; Bibb County; Georgia","3831","392","1918","314","1918","314","1860","304","58","40","0","14","1913","366",
"1400000US13021013605","Census Tract 136.05; Bibb County; Georgia","5315","728","3565","655","3565","655","3281","575","284","207","0","20","1750","363",
"1400000US13021013607","Census Tract 136.07; Bibb County; Georgia","2537","484","1402","320","1402","320","1402","320","0","14","0","14","1135","354",
"1400000US13021013608","Census Tract 136.08; Bibb County; Georgia","3644","587","2535","563","2535","563","2302","391","233","273","0","14","1109","264",
"1400000US13021013701","Census Tract 137.01; Bibb County; Georgia","1736","255","827","277","798","280","730","220","68","117","29","21","909","162",
"1400000US13021013702","Census Tract 137.02; Bibb County; Georgia","917","268","635","236","635","236","568","207","67","81","0","14","282","96",
"1400000US13021013800","Census Tract 138; Bibb County; Georgia","997","208","338","148","338","148","338","148","0","14","0","14","659","181",
"1400000US13021013900","Census Tract 139; Bibb County; Georgia","1383","278","672","143","672","143","559","124","113","79","0","14","711","215",
"1400000US13021014000","Census Tract 140; Bibb County; Georgia","2598","424","1518","303","1518","303","1147","254","371","165","0","14","1080","253",
"1400000US13023790100","Census Tract 7901; Bleckley County; Georgia","3818","355","2078","352","2078","352","1945","343","133","89","0","14","1740","316",
"1400000US13023790200","Census Tract 7902; Bleckley County; Georgia","2310","373","1195","239","1195","239","1114","241","81","91","0","14","1115","242",
"1400000US13023790301","Census Tract 7903.01; Bleckley County; Georgia","2411","299","1040","250","1032","251","965","224","67","104","8","16","1371","351",
"1400000US13023790302","Census Tract 7903.02; Bleckley County; Georgia","1867","342","1024","200","1024","200","981","202","43","40","0","14","843","281",
"1400000US13025960101","Census Tract 9601.01; Brantley County; Georgia","3221","745","1628","580","1628","580","1592","574","36","43","0","14","1593","388",
"1400000US13025960102","Census Tract 9601.02; Brantley County; Georgia","2456","462","1020","348","1013","347","943","333","70","87","7","16","1436","305",
"1400000US13025960201","Census Tract 9602.01; Brantley County; Georgia","1433","412","826","268","826","268","817","267","9","15","0","14","607","290",
"1400000US13025960202","Census Tract 9602.02; Brantley County; Georgia","3141","511","1662","379","1662","379","1578","389","84","85","0","14","1479","351",
"1400000US13025960300","Census Tract 9603; Brantley County; Georgia","4129","706","2095","521","2095","521","2056","516","39","50","0","20","2034","571",
"1400000US13027960200","Census Tract 9602; Brooks County; Georgia","1109","228","517","148","517","148","494","133","23","31","0","14","592","156",
"1400000US13027960301","Census Tract 9603.01; Brooks County; Georgia","2987","447","1681","380","1674","379","1554","371","120","78","7","14","1306","298",
"1400000US13027960302","Census Tract 9603.02; Brooks County; Georgia","1193","289","706","149","706","149","633","143","73","56","0","14","487","215",
"1400000US13027960400","Census Tract 9604; Brooks County; Georgia","2982","388","1631","289","1631","289","1607","293","24","43","0","14","1351","266",
"1400000US13027960500","Census Tract 9605; Brooks County; Georgia","2604","337","1238","357","1238","357","1144","362","94","115","0","14","1366","376",
"1400000US13027960600","Census Tract 9606; Brooks County; Georgia","2254","428","1201","260","1201","260","1195","261","6","10","0","14","1053","316",
"1400000US13029920101","Census Tract 9201.01; Bryan County; Georgia","3928","481","2237","358","2237","358","2086","350","151","100","0","20","1691","290",
"1400000US13029920103","Census Tract 9201.03; Bryan County; Georgia","3627","377","2274","274","2146","283","1990","267","156","81","128","97","1353","256",
"1400000US13029920104","Census Tract 9201.04; Bryan County; Georgia","1340","665","775","492","756","490","585","463","171","200","19","29","565","347",
"1400000US13029920301","Census Tract 9203.01; Bryan County; Georgia","1374","209","917","180","917","180","877","170","40","35","0","14","457","125",
"1400000US13029920303","Census Tract 9203.03; Bryan County; Georgia","4877","616","3525","488","3056","531","2845","530","211","127","469","241","1352","314",
"1400000US13029920305","Census Tract 9203.05; Bryan County; Georgia","4125","685","2915","671","2812","670","2670","662","142","99","103","57","1210","239",
"1400000US13029920307","Census Tract 9203.07; Bryan County; Georgia","6615","748","4964","734","4497","776","4274","708","223","146","467","201","1651","336",
"1400000US13029920308","Census Tract 9203.08; Bryan County; Georgia","7544","605","5602","579","4996","602","4909","590","87","80","606","273","1942","347",
"1400000US13029980000","Census Tract 9800; Bryan County; Georgia","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13031110100","Census Tract 1101; Bulloch County; Georgia","3055","488","1824","312","1824","312","1660","276","164","100","0","14","1231","291",
"1400000US13031110201","Census Tract 1102.01; Bulloch County; Georgia","3075","523","1531","319","1531","319","1512","317","19","33","0","14","1544","301",
"1400000US13031110202","Census Tract 1102.02; Bulloch County; Georgia","3769","603","2407","384","2407","384","2376","375","31","41","0","14","1362","389",
"1400000US13031110301","Census Tract 1103.01; Bulloch County; Georgia","3058","419","1868","355","1868","355","1813","333","55","79","0","14","1190","303",
"1400000US13031110302","Census Tract 1103.02; Bulloch County; Georgia","3481","635","2502","490","2502","490","2234","425","268","183","0","14","979","266",
"1400000US13031110401","Census Tract 1104.01; Bulloch County; Georgia","3940","499","2154","395","2154","395","1856","366","298","141","0","14","1786","344",
"1400000US13031110405","Census Tract 1104.05; Bulloch County; Georgia","5306","649","3821","533","3793","546","3144","498","649","264","28","51","1485","545",
"1400000US13031110406","Census Tract 1104.06; Bulloch County; Georgia","1615","471","1140","435","1140","435","1021","415","119","112","0","14","475","237",
"1400000US13031110407","Census Tract 1104.07; Bulloch County; Georgia","4455","209","1478","355","1478","355","1176","292","302","182","0","14","2977","366",
"1400000US13031110408","Census Tract 1104.08; Bulloch County; Georgia","3277","253","1620","280","1620","280","1399","259","221","117","0","14","1657","183",
"1400000US13031110500","Census Tract 1105; Bulloch County; Georgia","3780","656","2485","488","2485","488","2310","493","175","156","0","14","1295","342",
"1400000US13031110602","Census Tract 1106.02; Bulloch County; Georgia","3200","393","2191","288","2191","288","2122","283","69","71","0","14","1009","224",
"1400000US13031110603","Census Tract 1106.03; Bulloch County; Georgia","3625","772","2214","558","2214","558","2134","572","80","65","0","14","1411","407",
"1400000US13031110604","Census Tract 1106.04; Bulloch County; Georgia","2751","390","1522","269","1522","269","1388","280","134","111","0","14","1229","338",
"1400000US13031110701","Census Tract 1107.01; Bulloch County; Georgia","4498","598","2938","542","2938","542","2782","518","156","122","0","20","1560","475",
"1400000US13031110702","Census Tract 1107.02; Bulloch County; Georgia","2743","705","1897","375","1897","375","1600","244","297","303","0","14","846","386",
"1400000US13031110703","Census Tract 1107.03; Bulloch County; Georgia","1859","409","1233","266","1233","266","1210","260","23","35","0","14","626","220",
"1400000US13031110800","Census Tract 1108; Bulloch County; Georgia","2224","371","1321","236","1321","236","1246","247","75","60","0","14","903","243",
"1400000US13031110901","Census Tract 1109.01; Bulloch County; Georgia","3684","650","2054","564","2054","564","1919","512","135","136","0","14","1630","383",
"1400000US13031110902","Census Tract 1109.02; Bulloch County; Georgia","2290","401","1270","334","1270","334","1253","326","17","30","0","14","1020","259",
"1400000US13033950101","Census Tract 9501.01; Burke County; Georgia","2232","580","1158","371","1158","371","1158","371","0","14","0","14","1074","388",
"1400000US13033950102","Census Tract 9501.02; Burke County; Georgia","2425","551","1604","455","1604","455","1432","452","172","108","0","14","821","211",
"1400000US13033950200","Census Tract 9502; Burke County; Georgia","2694","502","1535","385","1535","385","1478","353","57","61","0","14","1159","287",
"1400000US13033950400","Census Tract 9504; Burke County; Georgia","3744","478","2178","407","2178","407","2123","418","55","68","0","14","1566","260",
"1400000US13033950500","Census Tract 9505; Burke County; Georgia","4081","543","2356","365","2356","365","2230","386","126","130","0","20","1725","421",
"1400000US13033950700","Census Tract 9507; Burke County; Georgia","2451","413","1382","292","1382","292","1314","283","68","60","0","14","1069","265",
"1400000US13033950900","Census Tract 9509; Burke County; Georgia","1489","296","925","253","925","253","823","228","102","62","0","14","564","122",
"1400000US13035150101","Census Tract 1501.01; Butts County; Georgia","3642","523","2447","538","2447","538","2447","538","0","14","0","14","1195","400",
"1400000US13035150102","Census Tract 1501.02; Butts County; Georgia","4415","541","2221","397","2218","396","1995","400","223","169","3","6","2194","413",
"1400000US13035150201","Census Tract 1502.01; Butts County; Georgia","3783","359","2241","365","2241","365","2075","366","166","113","0","14","1542","296",
"1400000US13035150202","Census Tract 1502.02; Butts County; Georgia","2196","362","1150","274","1150","274","1146","272","4","15","0","14","1046","250",
"1400000US13035150300","Census Tract 1503; Butts County; Georgia","6762","541","2626","473","2626","473","2588","463","38","41","0","20","4136","317",
"1400000US13037950100","Census Tract 9501; Calhoun County; Georgia","2623","132","531","116","531","116","499","114","32","35","0","14","2092","88",
"1400000US13037950200","Census Tract 9502; Calhoun County; Georgia","2214","141","1278","162","1278","162","1104","147","174","78","0","14","936","115",
"1400000US13039010100","Census Tract 101; Camden County; Georgia","2191","397","1397","309","1397","309","1236","274","161","124","0","14","794","194",
"1400000US13039010201","Census Tract 102.01; Camden County; Georgia","1527","279","867","202","855","202","802","201","53","43","12","12","660","154",
"1400000US13039010202","Census Tract 102.02; Camden County; Georgia","1960","232","1081","240","1020","246","1010","246","10","16","61","45","879","184",
"1400000US13039010302","Census Tract 103.02; Camden County; Georgia","3929","467","2055","288","1806","254","1702","244","104","85","249","198","1874","425",
