"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US13067031211","Census Tract 312.11, Cobb County, Georgia","4350","531","3393","477","3379","471","3329","477","50","47","14","23","957","286",
"1400000US13067031212","Census Tract 312.12, Cobb County, Georgia","1973","87","1072","91","1072","91","1046","88","26","17","0","13","901","109",
"1400000US13067031306","Census Tract 313.06, Cobb County, Georgia","3747","535","2765","472","2765","472","2700","477","65","48","0","13","982","204",
"1400000US13067031307","Census Tract 313.07, Cobb County, Georgia","5121","405","3399","336","3399","336","3268","343","131","77","0","19","1722","331",
"1400000US13067031308","Census Tract 313.08, Cobb County, Georgia","4070","332","2834","304","2834","304","2587","298","247","125","0","19","1236","221",
"1400000US13067031309","Census Tract 313.09, Cobb County, Georgia","5211","686","3825","638","3825","638","3675","593","150","137","0","19","1386","227",
"1400000US13067031310","Census Tract 313.10, Cobb County, Georgia","5533","578","4229","547","4229","547","3755","542","474","225","0","19","1304","323",
"1400000US13067031311","Census Tract 313.11, Cobb County, Georgia","6689","607","5403","508","5387","509","4964","511","423","200","16","25","1286","300",
"1400000US13067031312","Census Tract 313.12, Cobb County, Georgia","7795","774","5928","660","5807","649","5442","639","365","185","121","142","1867","481",
"1400000US13067031313","Census Tract 313.13, Cobb County, Georgia","8360","470","6535","479","6514","479","6179","477","335","179","21","33","1825","325",
"1400000US13067031404","Census Tract 314.04, Cobb County, Georgia","4983","566","3339","553","3339","553","3131","574","208","119","0","19","1644","405",
"1400000US13067031405","Census Tract 314.05, Cobb County, Georgia","6293","544","4063","468","4063","468","3953","453","110","86","0","19","2230","390",
"1400000US13067031406","Census Tract 314.06, Cobb County, Georgia","6233","548","4078","514","4078","514","3905","500","173","91","0","19","2155","377",
"1400000US13067031408","Census Tract 314.08, Cobb County, Georgia","5460","556","4143","492","4143","492","3826","489","317","167","0","19","1317","299",
"1400000US13067031409","Census Tract 314.09, Cobb County, Georgia","4683","427","3378","410","3378","410","3187","391","191","79","0","19","1305","205",
"1400000US13067031503","Census Tract 315.03, Cobb County, Georgia","7436","541","4608","430","4608","430","4404","426","204","104","0","19","2828","418",
"1400000US13067031505","Census Tract 315.05, Cobb County, Georgia","5231","567","3732","425","3716","428","3475","416","241","119","16","26","1499","352",
"1400000US13067031506","Census Tract 315.06, Cobb County, Georgia","4437","411","2652","286","2652","286","2433","292","219","92","0","19","1785","312",
"1400000US13067031507","Census Tract 315.07, Cobb County, Georgia","3177","368","2022","266","2022","266","1897","266","125","72","0","13","1155","244",
"1400000US13067031508","Census Tract 315.08, Cobb County, Georgia","4550","276","3077","286","3077","286","2905","290","172","97","0","19","1473","174",
"1400000US13067031509","Census Tract 315.09, Cobb County, Georgia","9152","734","6453","572","6453","572","6212","558","241","145","0","21","2699","408",
"1400000US13069010100","Census Tract 101, Coffee County, Georgia","2673","332","1436","263","1436","263","1380","248","56","64","0","13","1237","175",
"1400000US13069010200","Census Tract 102, Coffee County, Georgia","2448","342","1160","210","1160","210","1115","205","45","45","0","13","1288","322",
"1400000US13069010300","Census Tract 103, Coffee County, Georgia","5339","564","1298","239","1298","239","1196","228","102","97","0","19","4041","580",
"1400000US13069010400","Census Tract 104, Coffee County, Georgia","3942","476","2456","398","2456","398","2351","395","105","89","0","19","1486","306",
"1400000US13069010500","Census Tract 105, Coffee County, Georgia","3166","419","1855","338","1855","338","1843","339","12","19","0","13","1311","309",
"1400000US13069010600","Census Tract 106, Coffee County, Georgia","4290","463","2622","350","2622","350","2539","345","83","70","0","19","1668","372",
"1400000US13069010700","Census Tract 107, Coffee County, Georgia","4811","575","2803","462","2803","462","2746","456","57","65","0","19","2008","320",
"1400000US13069010801","Census Tract 108.01, Coffee County, Georgia","3532","350","1830","322","1826","320","1749","303","77","92","4","8","1702","245",
"1400000US13069010802","Census Tract 108.02, Coffee County, Georgia","3494","370","2158","253","2136","250","1977","240","159","100","22","37","1336","265",
"1400000US13071970100","Census Tract 9701, Colquitt County, Georgia","4768","561","2576","493","2576","493","2446","497","130","67","0","19","2192","340",
"1400000US13071970200","Census Tract 9702, Colquitt County, Georgia","2079","229","1301","214","1301","214","1226","210","75","69","0","13","778","126",
"1400000US13071970300","Census Tract 9703, Colquitt County, Georgia","4025","403","2008","412","2008","412","1765","447","243","191","0","19","2017","301",
"1400000US13071970400","Census Tract 9704, Colquitt County, Georgia","2638","363","1390","264","1390","264","1265","278","125","101","0","13","1248","236",
"1400000US13071970500","Census Tract 9705, Colquitt County, Georgia","2748","396","1663","375","1663","375","1572","380","91","58","0","13","1085","155",
"1400000US13071970600","Census Tract 9706, Colquitt County, Georgia","4148","709","2775","554","2775","554","2537","513","238","150","0","19","1373","324",
"1400000US13071970701","Census Tract 9707.01, Colquitt County, Georgia","4994","542","2996","468","2996","468","2784","461","212","131","0","19","1998","319",
"1400000US13071970702","Census Tract 9707.02, Colquitt County, Georgia","2057","298","1122","208","1122","208","883","161","239","102","0","13","935","201",
"1400000US13071970800","Census Tract 9708, Colquitt County, Georgia","2293","301","1412","236","1412","236","1312","224","100","75","0","13","881","205",
"1400000US13071970900","Census Tract 9709, Colquitt County, Georgia","5086","459","3016","428","3016","428","2895","429","121","99","0","19","2070","309",
"1400000US13073030102","Census Tract 301.02, Columbia County, Georgia","7842","642","4595","527","4520","531","4331","531","189","190","75","89","3247","415",
"1400000US13073030103","Census Tract 301.03, Columbia County, Georgia","2848","381","1522","291","1494","284","1404","247","90","81","28","42","1326","234",
"1400000US13073030105","Census Tract 301.05, Columbia County, Georgia","4442","447","3331","386","3258","393","3196","380","62","60","73","59","1111","245",
"1400000US13073030106","Census Tract 301.06, Columbia County, Georgia","2836","387","1844","329","1833","330","1744","326","89","79","11","16","992","153",
"1400000US13073030201","Census Tract 302.01, Columbia County, Georgia","5914","808","3478","728","3321","719","3180","701","141","132","157","108","2436","428",
"1400000US13073030202","Census Tract 302.02, Columbia County, Georgia","2358","349","1634","297","1614","299","1538","292","76","86","20","27","724","137",
"1400000US13073030203","Census Tract 302.03, Columbia County, Georgia","5075","606","3075","434","3062","436","2926","442","136","108","13","20","2000","403",
"1400000US13073030302","Census Tract 303.02, Columbia County, Georgia","9921","1148","6446","903","6246","899","5976","864","270","195","200","131","3475","590",
"1400000US13073030304","Census Tract 303.04, Columbia County, Georgia","7911","691","5373","581","5215","568","4960","565","255","181","158","101","2538","501",
"1400000US13073030306","Census Tract 303.06, Columbia County, Georgia","4886","596","3388","537","3348","529","3285","523","63","66","40","41","1498","409",
"1400000US13073030307","Census Tract 303.07, Columbia County, Georgia","5919","675","4030","586","3880","595","3642","589","238","149","150","86","1889","363",
"1400000US13073030308","Census Tract 303.08, Columbia County, Georgia","7914","778","5312","649","5209","651","5048","647","161","111","103","63","2602","417",
"1400000US13073030309","Census Tract 303.09, Columbia County, Georgia","8320","664","5122","533","5053","532","4776","495","277","153","69","60","3198","633",
"1400000US13073030401","Census Tract 304.01, Columbia County, Georgia","2415","377","1211","287","1211","287","1135","285","76","62","0","13","1204","253",
"1400000US13073030402","Census Tract 304.02, Columbia County, Georgia","8552","938","5843","699","5340","672","5004","666","336","226","503","213","2709","549",
"1400000US13073030503","Census Tract 305.03, Columbia County, Georgia","6970","855","4230","558","3861","531","3695","522","166","123","369","102","2740","654",
"1400000US13073030504","Census Tract 305.04, Columbia County, Georgia","3077","330","1813","253","1789","257","1696","256","93","57","24","25","1264","214",
"1400000US13073030505","Census Tract 305.05, Columbia County, Georgia","6128","731","4007","662","3575","653","3443","639","132","95","432","184","2121","342",
"1400000US13073030506","Census Tract 305.06, Columbia County, Georgia","10349","1013","7371","930","6388","955","6047","982","341","196","983","381","2978","744",
"1400000US13073030603","Census Tract 306.03, Columbia County, Georgia","3206","506","1855","385","1792","377","1712","357","80","73","63","48","1351","315",
"1400000US13075960100","Census Tract 9601, Cook County, Georgia","1692","156","954","102","954","102","906","99","48","26","0","13","738","108",
"1400000US13075960200","Census Tract 9602, Cook County, Georgia","3034","304","1603","218","1603","218","1539","207","64","44","0","13","1431","200",
"1400000US13075960300","Census Tract 9603, Cook County, Georgia","4894","322","2813","303","2813","303","2640","319","173","106","0","19","2081","266",
"1400000US13075960400","Census Tract 9604, Cook County, Georgia","3682","270","2184","251","2184","251","2043","243","141","89","0","13","1498","238",
"1400000US13077170100","Census Tract 1701, Coweta County, Georgia","6412","473","4374","403","4374","403","4183","412","191","127","0","19","2038","301",
"1400000US13077170200","Census Tract 1702, Coweta County, Georgia","5451","524","3417","410","3417","410","3324","410","93","68","0","19","2034","342",
"1400000US13077170303","Census Tract 1703.03, Coweta County, Georgia","4805","280","3083","286","3070","284","2918","264","152","77","13","21","1722","238",
"1400000US13077170304","Census Tract 1703.04, Coweta County, Georgia","5511","421","3366","403","3366","403","3194","386","172","99","0","19","2145","307",
"1400000US13077170305","Census Tract 1703.05, Coweta County, Georgia","8498","544","5683","513","5683","513","5509","507","174","118","0","21","2815","395",
"1400000US13077170306","Census Tract 1703.06, Coweta County, Georgia","7905","588","5500","455","5500","455","5295","427","205","126","0","21","2405","457",
"1400000US13077170402","Census Tract 1704.02, Coweta County, Georgia","7043","490","4604","408","4604","408","4462","374","142","135","0","19","2439","305",
"1400000US13077170403","Census Tract 1704.03, Coweta County, Georgia","3917","347","2702","244","2683","245","2610","250","73","60","19","21","1215","270",
"1400000US13077170404","Census Tract 1704.04, Coweta County, Georgia","4254","315","3047","284","3047","284","2997","284","50","39","0","19","1207","283",
"1400000US13077170405","Census Tract 1704.05, Coweta County, Georgia","6101","348","4169","360","4169","360","3998","379","171","110","0","19","1932","286",
"1400000US13077170406","Census Tract 1704.06, Coweta County, Georgia","3203","201","2120","236","2120","236","2008","220","112","84","0","13","1083","179",
"1400000US13077170501","Census Tract 1705.01, Coweta County, Georgia","6049","437","3832","449","3832","449","3819","453","13","13","0","19","2217","370",
"1400000US13077170502","Census Tract 1705.02, Coweta County, Georgia","5364","314","3616","338","3616","338","3380","299","236","155","0","19","1748","382",
"1400000US13077170503","Census Tract 1705.03, Coweta County, Georgia","4718","390","3197","380","3197","380","3104","375","93","75","0","19","1521","275",
"1400000US13077170601","Census Tract 1706.01, Coweta County, Georgia","6358","519","4073","566","4073","566","3610","521","463","193","0","19","2285","455",
"1400000US13077170602","Census Tract 1706.02, Coweta County, Georgia","6716","549","4385","479","4364","476","4230","478","134","95","21","36","2331","566",
"1400000US13077170603","Census Tract 1706.03, Coweta County, Georgia","4648","311","3069","266","3069","266","2977","260","92","73","0","19","1579","240",
"1400000US13077170700","Census Tract 1707, Coweta County, Georgia","6524","443","4311","468","4311","468","4120","457","191","147","0","19","2213","313",
"1400000US13077170801","Census Tract 1708.01, Coweta County, Georgia","4200","347","2773","284","2773","284","2596","260","177","106","0","19","1427","182",
"1400000US13077170802","Census Tract 1708.02, Coweta County, Georgia","4162","239","2572","245","2572","245","2485","253","87","46","0","19","1590","168",
"1400000US13079070100","Census Tract 701, Crawford County, Georgia","2631","251","1283","192","1279","191","1209","193","70","54","4","7","1348","185",
"1400000US13079070201","Census Tract 702.01, Crawford County, Georgia","4956","416","2668","399","2662","401","2372","401","290","171","6","13","2288","341",
"1400000US13079070202","Census Tract 702.02, Crawford County, Georgia","2446","293","1204","208","1204","208","1126","189","78","61","0","13","1242","235",
"1400000US13081010100","Census Tract 101, Crisp County, Georgia","3288","363","1699","358","1699","358","1429","340","270","143","0","13","1589","214",
"1400000US13081010201","Census Tract 102.01, Crisp County, Georgia","3721","448","1840","403","1840","403","1795","401","45","47","0","13","1881","292",
"1400000US13081010202","Census Tract 102.02, Crisp County, Georgia","2316","323","1460","296","1460","296","1182","294","278","153","0","13","856","172",
"1400000US13081010300","Census Tract 103, Crisp County, Georgia","2566","309","1404","252","1404","252","1357","246","47","53","0","13","1162","214",
"1400000US13081010400","Census Tract 104, Crisp County, Georgia","4562","489","3087","374","3087","374","2582","339","505","263","0","19","1475","280",
"1400000US13081010500","Census Tract 105, Crisp County, Georgia","1305","185","742","132","742","132","704","127","38","23","0","13","563","105",
"1400000US13083040101","Census Tract 401.01, Dade County, Georgia","3787","288","2190","273","2109","270","1921","231","188","111","81","104","1597","242",
"1400000US13083040102","Census Tract 401.02, Dade County, Georgia","2763","226","1468","201","1468","201","1436","198","32","28","0","13","1295","206",
"1400000US13083040200","Census Tract 402, Dade County, Georgia","3359","251","1790","220","1790","220","1714","228","76","60","0","13","1569","230",
"1400000US13083040300","Census Tract 403, Dade County, Georgia","3524","253","2091","198","2091","198","1986","225","105","79","0","13","1433","243",
"1400000US13085970100","Census Tract 9701, Dawson County, Georgia","6960","485","3724","355","3724","355","3566","348","158","80","0","19","3236","374",
"1400000US13085970201","Census Tract 9702.01, Dawson County, Georgia","6637","491","4449","460","4435","459","4336","449","99","116","14","23","2188","305",
"1400000US13085970202","Census Tract 9702.02, Dawson County, Georgia","6601","500","4418","472","4373","461","4133","440","240","119","45","71","2183","372",
"1400000US13087970100","Census Tract 9701, Decatur County, Georgia","2715","239","1494","240","1494","240","1469","235","25","26","0","13","1221","213",
"1400000US13087970200","Census Tract 9702, Decatur County, Georgia","2337","255","1275","233","1275","233","1216","228","59","55","0","13","1062","216",
"1400000US13087970300","Census Tract 9703, Decatur County, Georgia","4863","413","2046","313","2036","313","1917","327","119","98","10","19","2817","374",
"1400000US13087970400","Census Tract 9704, Decatur County, Georgia","3001","338","1770","314","1770","314","1590","296","180","137","0","13","1231","224",
"1400000US13087970600","Census Tract 9706, Decatur County, Georgia","4343","401","2546","350","2364","337","2273","318","91","66","182","178","1797","359",
"1400000US13087970700","Census Tract 9707, Decatur County, Georgia","1488","178","787","147","776","146","745","145","31","28","11","14","701","107",
"1400000US13087970800","Census Tract 9708, Decatur County, Georgia","2115","253","1168","172","1168","172","1107","158","61","44","0","13","947","196",
"1400000US13089020100","Census Tract 201, DeKalb County, Georgia","1488","143","1127","122","1127","122","1063","115","64","57","0","13","361","75",
"1400000US13089020200","Census Tract 202, DeKalb County, Georgia","1641","194","1183","176","1183","176","1131","173","52","35","0","13","458","91",
"1400000US13089020300","Census Tract 203, DeKalb County, Georgia","3369","249","2584","246","2584","246","2503","233","81","47","0","13","785","204",
"1400000US13089020400","Census Tract 204, DeKalb County, Georgia","2094","177","1728","176","1728","176","1674","168","54","37","0","13","366","81",
"1400000US13089020500","Census Tract 205, DeKalb County, Georgia","2838","288","2069","235","2069","235","1950","212","119","85","0","13","769","157",
"1400000US13089020600","Census Tract 206, DeKalb County, Georgia","1581","206","1312","213","1312","213","1120","177","192","106","0","13","269","80",
"1400000US13089020700","Census Tract 207, DeKalb County, Georgia","2077","238","1597","195","1597","195","1489","191","108","72","0","13","480","152",
"1400000US13089020801","Census Tract 208.01, DeKalb County, Georgia","1913","167","1571","169","1571","169","1453","150","118","85","0","13","342","64",
"1400000US13089020802","Census Tract 208.02, DeKalb County, Georgia","3353","283","2098","246","2081","247","2033","242","48","42","17","25","1255","181",
"1400000US13089020900","Census Tract 209, DeKalb County, Georgia","5165","442","3682","373","3682","373","3541","349","141","118","0","19","1483","250",
"1400000US13089021101","Census Tract 211.01, DeKalb County, Georgia","2981","210","2073","183","2073","183","1948","181","125","33","0","13","908","138",
"1400000US13089021102","Census Tract 211.02, DeKalb County, Georgia","5737","373","4058","336","4058","336","3955","328","103","75","0","19","1679","252",
"1400000US13089021202","Census Tract 212.02, DeKalb County, Georgia","6645","479","4553","364","4508","346","4465","342","43","49","45","86","2092","456",
"1400000US13089021204","Census Tract 212.04, DeKalb County, Georgia","2025","350","1532","293","1532","293","1505","294","27","34","0","13","493","160",
"1400000US13089021208","Census Tract 212.08, DeKalb County, Georgia","3633","337","2695","335","2695","335","2620","333","75","51","0","13","938","160",
"1400000US13089021209","Census Tract 212.09, DeKalb County, Georgia","5747","419","4039","416","4039","416","3946","411","93","65","0","19","1708","301",
"1400000US13089021210","Census Tract 212.10, DeKalb County, Georgia","4314","238","2849","227","2849","227","2766","239","83","55","0","19","1465","187",
"1400000US13089021211","Census Tract 212.11, DeKalb County, Georgia","4138","256","2408","229","2408","229","2339","219","69","53","0","19","1730","163",
"1400000US13089021213","Census Tract 212.13, DeKalb County, Georgia","2570","201","1428","169","1428","169","1365","157","63","49","0","13","1142","133",
"1400000US13089021214","Census Tract 212.14, DeKalb County, Georgia","4582","243","3107","266","3107","266","2961","247","146","114","0","19","1475","221",
"1400000US13089021215","Census Tract 212.15, DeKalb County, Georgia","4714","409","3418","413","3418","413","3303","360","115","94","0","19","1296","232",
"1400000US13089021216","Census Tract 212.16, DeKalb County, Georgia","6379","496","4712","539","4712","539","4644","545","68","63","0","19","1667","352",
"1400000US13089021217","Census Tract 212.17, DeKalb County, Georgia","2027","165","1352","143","1352","143","1292","136","60","46","0","13","675","122",
"1400000US13089021218","Census Tract 212.18, DeKalb County, Georgia","5140","426","3890","407","3890","407","3768","375","122","96","0","19","1250","299",
"1400000US13089021301","Census Tract 213.01, DeKalb County, Georgia","3002","349","2462","308","2462","308","2314","287","148","98","0","13","540","160",
"1400000US13089021303","Census Tract 213.03, DeKalb County, Georgia","4276","343","3056","321","3056","321","2963","310","93","61","0","19","1220","171",
"1400000US13089021305","Census Tract 213.05, DeKalb County, Georgia","3418","253","2653","262","2653","262","2539","260","114","61","0","13","765","195",
"1400000US13089021306","Census Tract 213.06, DeKalb County, Georgia","3837","319","2974","327","2974","327","2890","320","84","65","0","19","863","204",
"1400000US13089021307","Census Tract 213.07, DeKalb County, Georgia","3188","321","2235","272","2235","272","2136","282","99","70","0","13","953","149",
"1400000US13089021308","Census Tract 213.08, DeKalb County, Georgia","3291","349","2431","313","2397","307","2270","269","127","92","34","51","860","190",
"1400000US13089021405","Census Tract 214.05, DeKalb County, Georgia","3771","272","3361","320","3361","320","3318","321","43","50","0","13","410","172",
"1400000US13089021409","Census Tract 214.09, DeKalb County, Georgia","3019","385","2557","368","2557","368","2518","359","39","41","0","13","462","195",
"1400000US13089021410","Census Tract 214.10, DeKalb County, Georgia","4346","426","3635","434","3635","434","3516","416","119","64","0","19","711","186",
"1400000US13089021411","Census Tract 214.11, DeKalb County, Georgia","2866","241","2452","254","2431","257","2395","249","36","41","21","31","414","95",
"1400000US13089021412","Census Tract 214.12, DeKalb County, Georgia","2783","266","2319","259","2319","259","2274","255","45","61","0","13","464","125",
"1400000US13089021413","Census Tract 214.13, DeKalb County, Georgia","2835","320","2440","330","2440","330","2349","317","91","60","0","13","395","121",
"1400000US13089021414","Census Tract 214.14, DeKalb County, Georgia","3110","301","2382","214","2382","214","2289","220","93","60","0","13","728","205",
"1400000US13089021415","Census Tract 214.15, DeKalb County, Georgia","3303","324","2716","317","2716","317","2676","318","40","33","0","13","587","126",
"1400000US13089021416","Census Tract 214.16, DeKalb County, Georgia","1842","282","1679","283","1679","283","1631","279","48","63","0","13","163","63",
"1400000US13089021417","Census Tract 214.17, DeKalb County, Georgia","4424","481","3974","491","3974","491","3790","504","184","138","0","19","450","155",
"1400000US13089021502","Census Tract 215.02, DeKalb County, Georgia","4047","424","3203","388","3187","385","3020","384","167","114","16","25","844","290",
"1400000US13089021503","Census Tract 215.03, DeKalb County, Georgia","3008","311","2070","272","2070","272","2006","267","64","49","0","13","938","202",
"1400000US13089021504","Census Tract 215.04, DeKalb County, Georgia","4710","421","3366","370","3366","370","3251","355","115","67","0","19","1344","227",
"1400000US13089021602","Census Tract 216.02, DeKalb County, Georgia","3208","337","1970","355","1970","355","1941","357","29","36","0","13","1238","279",
"1400000US13089021603","Census Tract 216.03, DeKalb County, Georgia","4241","307","3124","294","3124","294","2914","248","210","148","0","13","1117","226",
"1400000US13089021604","Census Tract 216.04, DeKalb County, Georgia","2532","237","1703","261","1703","261","1654","267","49","37","0","13","829","103",
"1400000US13089021605","Census Tract 216.05, DeKalb County, Georgia","5037","735","4146","650","4146","650","4047","596","99","102","0","19","891","256",
"1400000US13089021703","Census Tract 217.03, DeKalb County, Georgia","3690","214","2304","164","2294","165","2211","178","83","44","10","15","1386","192",
"1400000US13089021704","Census Tract 217.04, DeKalb County, Georgia","4794","440","3515","327","3515","327","3408","339","107","69","0","19","1279","238",
"1400000US13089021705","Census Tract 217.05, DeKalb County, Georgia","3864","419","2603","366","2603","366","2483","354","120","93","0","13","1261","308",
"1400000US13089021706","Census Tract 217.06, DeKalb County, Georgia","4246","432","3145","450","3145","450","3074","444","71","54","0","13","1101","255",
"1400000US13089021805","Census Tract 218.05, DeKalb County, Georgia","6110","743","4311","646","4311","646","4068","614","243","149","0","19","1799","429",
"1400000US13089021806","Census Tract 218.06, DeKalb County, Georgia","5424","429","3854","356","3854","356","3770","357","84","86","0","19","1570","280",
"1400000US13089021808","Census Tract 218.08, DeKalb County, Georgia","3668","343","2452","267","2452","267","2304","248","148","89","0","19","1216","242",
"1400000US13089021809","Census Tract 218.09, DeKalb County, Georgia","5964","410","3593","325","3593","325","3365","315","228","130","0","19","2371","324",
"1400000US13089021810","Census Tract 218.10, DeKalb County, Georgia","4904","337","3512","318","3512","318","3277","324","235","150","0","19","1392","218",
"1400000US13089021812","Census Tract 218.12, DeKalb County, Georgia","1575","132","1073","106","1073","106","1035","102","38","30","0","13","502","97",
"1400000US13089021813","Census Tract 218.13, DeKalb County, Georgia","2119","230","1671","219","1671","219","1557","216","114","97","0","13","448","134",
"1400000US13089021814","Census Tract 218.14, DeKalb County, Georgia","4556","466","3763","441","3763","441","3443","399","320","211","0","19","793","287",
"1400000US13089021906","Census Tract 219.06, DeKalb County, Georgia","4249","412","2994","332","2985","332","2753","331","232","93","9","14","1255","265",
"1400000US13089021907","Census Tract 219.07, DeKalb County, Georgia","7545","600","4680","495","4680","495","4275","468","405","175","0","19","2865","390",
"1400000US13089021908","Census Tract 219.08, DeKalb County, Georgia","3756","607","2483","436","2483","436","2355","433","128","94","0","19","1273","300",
"1400000US13089021909","Census Tract 219.09, DeKalb County, Georgia","5551","822","3745","462","3745","462","3219","359","526","301","0","19","1806","600",
"1400000US13089021910","Census Tract 219.10, DeKalb County, Georgia","4755","443","3599","423","3599","423","3472","402","127","102","0","19","1156","314",
"1400000US13089021911","Census Tract 219.11, DeKalb County, Georgia","1251","236","979","176","979","176","921","149","58","64","0","13","272","163",
"1400000US13089021912","Census Tract 219.12, DeKalb County, Georgia","3107","248","1980","200","1980","200","1863","192","117","66","0","13","1127","199",
"1400000US13089021913","Census Tract 219.13, DeKalb County, Georgia","3389","379","2523","334","2523","334","2366","331","157","101","0","13","866","253",
"1400000US13089022001","Census Tract 220.01, DeKalb County, Georgia","3730","251","2655","284","2655","284","2536","281","119","70","0","13","1075","245",
"1400000US13089022004","Census Tract 220.04, DeKalb County, Georgia","4579","479","2858","358","2858","358","2614","334","244","105","0","19","1721","332",
"1400000US13089022005","Census Tract 220.05, DeKalb County, Georgia","3875","365","2584","297","2584","297","2488","289","96","53","0","19","1291","235",
"1400000US13089022007","Census Tract 220.07, DeKalb County, Georgia","2889","326","1942","238","1936","240","1706","221","230","97","6","10","947","236",
"1400000US13089022008","Census Tract 220.08, DeKalb County, Georgia","5169","633","2970","450","2970","450","2790","399","180","135","0","19","2199","539",
"1400000US13089022009","Census Tract 220.09, DeKalb County, Georgia","3891","382","2973","354","2973","354","2706","362","267","138","0","19","918","261",
"1400000US13089022010","Census Tract 220.10, DeKalb County, Georgia","1920","173","1310","151","1310","151","1208","139","102","53","0","13","610","125",
"1400000US13089022100","Census Tract 221, DeKalb County, Georgia","2628","259","1767","237","1767","237","1672","241","95","54","0","13","861","196",
"1400000US13089022203","Census Tract 222.03, DeKalb County, Georgia","1974","199","1410","157","1410","157","1332","144","78","57","0","13","564","152",
"1400000US13089022204","Census Tract 222.04, DeKalb County, Georgia","6463","850","4803","610","4790","604","4646","564","144","118","13","28","1660","505",
"1400000US13089022301","Census Tract 223.01, DeKalb County, Georgia","5229","416","3593","371","3593","371","3496","363","97","60","0","19","1636","360",
"1400000US13089022302","Census Tract 223.02, DeKalb County, Georgia","3858","241","2921","234","2921","234","2853","235","68","49","0","13","937","201",
"1400000US13089022401","Census Tract 224.01, DeKalb County, Georgia","3473","314","2418","307","2418","307","2392","305","26","30","0","13","1055","197",
"1400000US13089022402","Census Tract 224.02, DeKalb County, Georgia","6597","640","2506","292","2506","292","2295","314","211","98","0","19","4091","563",
"1400000US13089022403","Census Tract 224.03, DeKalb County, Georgia","3211","236","1970","190","1970","190","1952","191","18","27","0","13","1241","185",
"1400000US13089022500","Census Tract 225, DeKalb County, Georgia","5107","380","3080","283","3080","283","2942","292","138","84","0","19","2027","338",
"1400000US13089022600","Census Tract 226, DeKalb County, Georgia","4642","337","2980","314","2980","314","2940","311","40","38","0","19","1662","264",
"1400000US13089022700","Census Tract 227, DeKalb County, Georgia","3525","211","2702","217","2702","217","2568","223","134","79","0","19","823","163",
"1400000US13089022800","Census Tract 228, DeKalb County, Georgia","3236","202","2279","193","2279","193","2202","181","77","45","0","13","957","148",
"1400000US13089022900","Census Tract 229, DeKalb County, Georgia","3235","263","2039","174","2039","174","1977","182","62","36","0","13","1196","251",
"1400000US13089023000","Census Tract 230, DeKalb County, Georgia","1621","122","1091","118","1091","118","1069","113","22","17","0","13","530","73",
"1400000US13089023101","Census Tract 231.01, DeKalb County, Georgia","3915","351","2720","288","2720","288","2413","298","307","166","0","13","1195","247",
"1400000US13089023102","Census Tract 231.02, DeKalb County, Georgia","2699","218","1780","195","1780","195","1727","197","53","35","0","13","919","141",
"1400000US13089023107","Census Tract 231.07, DeKalb County, Georgia","3627","453","2479","368","2479","368","2207","339","272","155","0","13","1148","259",
"1400000US13089023108","Census Tract 231.08, DeKalb County, Georgia","3578","376","2254","304","2254","304","1889","261","365","162","0","13","1324","235",
"1400000US13089023111","Census Tract 231.11, DeKalb County, Georgia","1944","200","1222","156","1222","156","994","121","228","130","0","13","722","133",
"1400000US13089023112","Census Tract 231.12, DeKalb County, Georgia","3680","365","2681","347","2681","347","2305","329","376","169","0","13","999","231",
"1400000US13089023113","Census Tract 231.13, DeKalb County, Georgia","2226","323","1712","266","1704","265","1509","223","195","121","8","14","514","196",
"1400000US13089023114","Census Tract 231.14, DeKalb County, Georgia","2162","236","1439","202","1439","202","1256","187","183","73","0","13","723","120",
"1400000US13089023115","Census Tract 231.15, DeKalb County, Georgia","2240","176","0","13","0","13","0","13","0","13","0","13","2240","176",
"1400000US13089023204","Census Tract 232.04, DeKalb County, Georgia","6301","753","4031","683","4031","683","3688","678","343","176","0","19","2270","369",
"1400000US13089023206","Census Tract 232.06, DeKalb County, Georgia","6349","568","4268","562","4268","562","3868","497","400","206","0","19","2081","385",
"1400000US13089023208","Census Tract 232.08, DeKalb County, Georgia","5444","722","3316","492","3316","492","2997","417","319","205","0","19","2128","447",
"1400000US13089023209","Census Tract 232.09, DeKalb County, Georgia","4390","333","3008","271","3008","271","2744","231","264","115","0","19","1382","214",
