"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"1400000US13015960200","Census Tract 9602, Bartow County, Georgia","8716","730","5883","561","5883","561","5652","532","231","173","0","21","2833","535",
"1400000US13015960300","Census Tract 9603, Bartow County, Georgia","5112","477","2836","421","2836","421","2724","415","112","73","0","19","2276","283",
"1400000US13015960401","Census Tract 9604.01, Bartow County, Georgia","7873","663","5191","552","5191","552","5030","534","161","109","0","21","2682","546",
"1400000US13015960402","Census Tract 9604.02, Bartow County, Georgia","7280","652","4315","506","4315","506","4090","467","225","148","0","19","2965","469",
"1400000US13015960500","Census Tract 9605, Bartow County, Georgia","6294","623","3944","498","3944","498","3607","526","337","159","0","19","2350","412",
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","6984","524","4295","459","4252","451","4050","443","202","133","43","66","2689","338",
"1400000US13015960700","Census Tract 9607, Bartow County, Georgia","5927","530","3662","471","3619","467","3395","485","224","164","43","66","2265","383",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","2914","296","1916","261","1916","261","1691","213","225","145","0","13","998","161",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","2334","261","1348","184","1348","184","1284","184","64","42","0","13","986","210",
"1400000US13015960803","Census Tract 9608.03, Bartow County, Georgia","4306","313","2485","194","2485","194","2297","176","188","91","0","19","1821","252",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","2309","259","1590","213","1590","213","1510","205","80","61","0","13","719","168",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","5555","443","3751","393","3751","393","3402","412","349","188","0","19","1804","275",
"1400000US13015961000","Census Tract 9610, Bartow County, Georgia","6486","385","3977","477","3977","477","3891","467","86","54","0","19","2509","448",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","1958","223","1199","171","1199","171","1147","165","52","37","0","13","759","118",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","1188","164","678","161","671","160","644","151","27","22","7","11","510","114",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","2613","340","1549","304","1549","304","1430","283","119","90","0","13","1064","261",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","3077","375","1560","253","1560","253","1444","247","116","79","0","13","1517","299",
"1400000US13017960500","Census Tract 9605, Ben Hill County, Georgia","4523","445","1648","269","1648","269","1648","269","0","19","0","19","2875","404",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","1512","192","759","143","759","143","721","138","38","37","0","13","753","150",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","3056","301","1831","241","1831","241","1761","239","70","45","0","13","1225","239",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","2156","251","1061","188","1061","188","901","177","160","138","0","13","1095","169",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","2810","340","1203","229","1203","229","1053","214","150","75","0","13","1607","299",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","2816","266","1584","271","1584","271","1444","276","140","133","0","13","1232","186",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","2607","262","1403","178","1310","165","1205","168","105","73","93","41","1204","191",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","1042","173","504","125","504","125","427","111","77","47","0","13","538","117",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","1582","178","895","188","895","188","826","178","69","62","0","13","687","119",
"1400000US13021010300","Census Tract 103, Bibb County, Georgia","792","118","394","88","394","88","333","84","61","38","0","13","398","109",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","1471","282","644","203","644","203","522","158","122","84","0","13","827","135",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","2777","330","1173","269","1164","277","1035","272","129","61","9","15","1604","207",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","1178","163","783","112","774","111","740","116","34","39","9","13","395","118",
"1400000US13021011000","Census Tract 110, Bibb County, Georgia","3676","617","1862","380","1851","381","1788","369","63","70","11","22","1814","388",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","1438","219","597","162","597","162","445","118","152","94","0","13","841","175",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","842","135","354","114","354","114","262","95","92","48","0","13","488","90",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","1813","201","1195","234","1190","237","1115","201","75","75","5","8","618","132",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","3347","342","1671","289","1671","289","1553","288","118","63","0","13","1676","261",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","2715","283","1694","249","1694","249","1655","246","39","47","0","13","1021","232",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","1546","155","927","142","927","142","841","129","86","71","0","13","619","137",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","3774","412","2280","385","2280","385","2221","375","59","57","0","13","1494","213",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","2012","181","1148","186","1148","186","1120","185","28","20","0","13","864","127",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","4060","426","2653","436","2639","436","2397","399","242","204","14","24","1407","250",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","1855","232","996","155","996","155","853","145","143","99","0","13","859","196",
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","2161","321","1063","205","1063","205","928","229","135","86","0","13","1098","297",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","3222","326","1662","282","1662","282","1409","287","253","141","0","13","1560","253",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","2117","321","1033","204","1033","204","898","180","135","78","0","13","1084","213",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","3278","410","1911","357","1874","359","1641","356","233","111","37","43","1367","233",
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","1149","224","473","149","473","149","362","135","111","69","0","13","676","150",
"1400000US13021012800","Census Tract 128, Bibb County, Georgia","2409","429","1276","261","1276","261","1150","234","126","81","0","13","1133","350",
"1400000US13021012900","Census Tract 129, Bibb County, Georgia","1126","151","453","121","453","121","330","91","123","68","0","13","673","124",
"1400000US13021013101","Census Tract 131.01, Bibb County, Georgia","3309","362","1750","271","1750","271","1573","260","177","110","0","19","1559","268",
"1400000US13021013102","Census Tract 131.02, Bibb County, Georgia","3435","441","2203","426","2203","426","1835","337","368","239","0","13","1232","272",
"1400000US13021013201","Census Tract 132.01, Bibb County, Georgia","4599","566","2663","392","2663","392","2441","380","222","113","0","19","1936","419",
"1400000US13021013202","Census Tract 132.02, Bibb County, Georgia","1761","365","1128","280","1128","280","971","250","157","105","0","13","633","169",
"1400000US13021013302","Census Tract 133.02, Bibb County, Georgia","3166","325","1749","268","1749","268","1510","261","239","124","0","13","1417","246",
"1400000US13021013407","Census Tract 134.07, Bibb County, Georgia","3843","388","2361","314","2361","314","2250","310","111","66","0","19","1482","245",
"1400000US13021013408","Census Tract 134.08, Bibb County, Georgia","3585","309","2460","311","2454","309","2229","260","225","165","6","11","1125","154",
"1400000US13021013409","Census Tract 134.09, Bibb County, Georgia","3097","298","2098","308","2098","308","1960","294","138","89","0","13","999","187",
"1400000US13021013410","Census Tract 134.10, Bibb County, Georgia","4993","266","2582","329","2582","329","2528","327","54","41","0","19","2411","322",
"1400000US13021013411","Census Tract 134.11, Bibb County, Georgia","3355","315","2552","294","2531","294","2500","295","31","30","21","34","803","169",
"1400000US13021013502","Census Tract 135.02, Bibb County, Georgia","1106","122","650","124","650","124","590","93","60","55","0","13","456","102",
"1400000US13021013503","Census Tract 135.03, Bibb County, Georgia","1891","222","1063","175","1063","175","1051","176","12","17","0","13","828","157",
"1400000US13021013504","Census Tract 135.04, Bibb County, Georgia","7126","498","4302","531","4302","531","3727","444","575","419","0","19","2824","340",
"1400000US13021013603","Census Tract 136.03, Bibb County, Georgia","3911","400","1998","276","1988","275","1863","287","125","94","10","15","1913","267",
"1400000US13021013604","Census Tract 136.04, Bibb County, Georgia","4183","342","2409","277","2409","277","2215","282","194","140","0","19","1774","259",
"1400000US13021013605","Census Tract 136.05, Bibb County, Georgia","4758","463","3329","478","3329","478","3043","377","286","190","0","19","1429","276",
"1400000US13021013606","Census Tract 136.06, Bibb County, Georgia","5123","473","3398","406","3398","406","3311","379","87","87","0","19","1725","295",
"1400000US13021013700","Census Tract 137, Bibb County, Georgia","3030","284","1003","167","964","159","852","133","112","97","39","39","2027","256",
"1400000US13021013800","Census Tract 138, Bibb County, Georgia","1089","203","457","139","457","139","379","116","78","52","0","13","632","132",
"1400000US13021013900","Census Tract 139, Bibb County, Georgia","1459","181","590","113","590","113","521","102","69","59","0","13","869","135",
"1400000US13023790100","Census Tract 7901, Bleckley County, Georgia","3990","272","1959","289","1959","289","1858","273","101","75","0","13","2031","301",
"1400000US13023790200","Census Tract 7902, Bleckley County, Georgia","1704","242","801","184","801","184","729","171","72","59","0","13","903","188",
"1400000US13023790300","Census Tract 7903, Bleckley County, Georgia","4644","272","1806","249","1806","249","1643","252","163","96","0","19","2838","289",
"1400000US13025960100","Census Tract 9601, Brantley County, Georgia","5647","548","2693","454","2659","467","2503","458","156","113","34","49","2954","425",
"1400000US13025960200","Census Tract 9602, Brantley County, Georgia","4953","420","2209","381","2209","381","2008","361","201","98","0","19","2744","402",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","3954","437","2275","378","2275","378","2218","379","57","55","0","19","1679","363",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","1104","145","614","131","614","131","579","119","35","36","0","13","490","93",
"1400000US13027960300","Census Tract 9603, Brooks County, Georgia","4294","313","2267","279","2267","279","2134","267","133","89","0","19","2027","284",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","2898","358","1400","221","1400","221","1266","212","134","99","0","13","1498","288",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","2284","318","1072","261","1062","262","923","284","139","87","10","17","1212","247",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","2067","344","1115","213","1115","213","898","215","217","179","0","13","952","269",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","3977","309","2485","250","2476","251","2190","249","286","132","9","15","1492","257",
"1400000US13029920102","Census Tract 9201.02, Bryan County, Georgia","3733","362","2403","345","2377","340","2121","315","256","133","26","26","1330","251",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","1557","157","1032","148","995","141","948","137","47","33","37","29","525","126",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","4568","361","3281","309","2997","330","2790","332","207","98","284","127","1287","247",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","3493","256","2401","230","2266","229","2126","229","140","76","135","67","1092","158",
"1400000US13029920306","Census Tract 9203.06, Bryan County, Georgia","9365","449","6509","512","5876","490","5580","461","296","135","633","213","2856","390",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","3055","330","1712","235","1712","235","1534","198","178","87","0","13","1343","232",
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","6737","478","4163","404","4163","404","4147","410","16","29","0","19","2574","334",
"1400000US13031110300","Census Tract 1103, Bulloch County, Georgia","6495","463","3869","366","3869","366","3823","363","46","46","0","19","2626","380",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","3226","325","1990","276","1977","270","1780","264","197","119","13","20","1236","201",
"1400000US13031110403","Census Tract 1104.03, Bulloch County, Georgia","5550","510","3856","470","3856","470","3393","459","463","166","0","19","1694","385",
"1400000US13031110404","Census Tract 1104.04, Bulloch County, Georgia","8348","820","3180","402","3180","402","2317","361","863","186","0","19","5168","699",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","3614","452","2228","392","2228","392","2104","390","124","68","0","13","1386","286",
"1400000US13031110601","Census Tract 1106.01, Bulloch County, Georgia","5480","343","3747","370","3747","370","3549","368","198","120","0","19","1733","300",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","3298","312","2199","277","2168","278","1970","297","198","89","31","38","1099","206",
"1400000US13031110700","Census Tract 1107, Bulloch County, Georgia","7606","471","5094","460","5080","453","4864","444","216","128","14","25","2512","364",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","1864","232","1118","153","1112","152","1022","143","90","59","6","9","746","186",
"1400000US13031110900","Census Tract 1109, Bulloch County, Georgia","6047","501","3281","467","3281","467","2746","397","535","263","0","19","2766","501",
"1400000US13033950100","Census Tract 9501, Burke County, Georgia","4327","461","2454","356","2454","356","2333","322","121","126","0","19","1873","337",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","1984","251","977","194","949","199","908","197","41","34","28","45","1007","186",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","3681","360","2092","303","2092","303","2004","312","88","63","0","13","1589","256",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","4080","395","2186","286","2186","286","2119","267","67","60","0","19","1894","332",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","1985","263","1057","207","1057","207","929","202","128","66","0","13","928","163",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","1333","191","774","160","767","157","735","156","32","21","7","10","559","125",
"1400000US13035150100","Census Tract 1501, Butts County, Georgia","6654","369","3911","319","3911","319","3767","306","144","92","0","19","2743","350",
"1400000US13035150200","Census Tract 1502, Butts County, Georgia","6277","433","3448","436","3448","436","3172","436","276","119","0","19","2829","488",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","6392","341","2086","288","2086","288","1976","274","110","52","0","19","4306","285",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","3061","139","640","119","640","119","596","120","44","31","0","13","2421","159",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","2372","137","1268","156","1268","156","1026","147","242","92","0","13","1104","137",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","2367","231","1422","173","1422","173","1293","156","129","66","0","13","945","182",
"1400000US13039010200","Census Tract 102, Camden County, Georgia","4175","344","2452","247","2374","244","2245","241","129","54","78","38","1723","234",
"1400000US13039010301","Census Tract 103.01, Camden County, Georgia","6129","581","4240","448","4006","462","3720","484","286","122","234","146","1889","292",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","3504","332","2229","267","2088","271","1814","256","274","118","141","69","1275","177",
"1400000US13039010401","Census Tract 104.01, Camden County, Georgia","9097","489","6665","441","5735","499","5495","465","240","152","930","289","2432","387",
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","4173","306","2626","337","2418","356","2372","352","46","39","208","123","1547","199",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","3290","283","1741","242","1651","240","1545","198","106","96","90","61","1549","197",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","2663","258","2259","231","489","144","421","123","68","47","1770","220","404","98",
"1400000US13039010601","Census Tract 106.01, Camden County, Georgia","4769","390","2618","328","2423","312","2065","315","358","150","195","115","2151","363",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","841","121","464","104","426","96","370","88","56","42","38","29","377","67",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","3603","283","1854","251","1854","251","1713","232","141","64","0","13","1749","280",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","2753","295","1530","235","1530","235","1411","220","119","62","0","13","1223","239",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","2077","212","1179","186","1176","187","1148","185","28","22","3","5","898","151",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","4544","453","3076","357","3076","357","2788","374","288","213","0","19","1468","281",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","3975","283","2526","258","2526","258","2360","254","166","81","0","19","1449","206",
"1400000US13045910104","Census Tract 9101.04, Carroll County, Georgia","7179","512","4790","521","4790","521","4523","528","267","151","0","21","2389","379",
"1400000US13045910200","Census Tract 9102, Carroll County, Georgia","10457","891","6420","804","6377","792","5946","770","431","288","43","62","4037","800",
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","5172","323","2953","434","2940","434","2702","365","238","138","13","20","2219","284",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","2749","281","1603","235","1586","232","1389","228","197","90","17","26","1146","191",
"1400000US13045910501","Census Tract 9105.01, Carroll County, Georgia","7083","561","4805","441","4805","441","4091","369","714","217","0","19","2278","287",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","2471","333","1471","274","1471","274","1294","269","177","90","0","13","1000","188",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","4826","410","3184","343","3184","343","3048","331","136","92","0","19","1642","286",
"1400000US13045910701","Census Tract 9107.01, Carroll County, Georgia","7410","495","4191","430","4191","430","3965","412","226","162","0","19","3219","361",
"1400000US13045910702","Census Tract 9107.02, Carroll County, Georgia","6438","526","3912","437","3881","440","3500","417","381","224","31","30","2526","288",
"1400000US13045910703","Census Tract 9107.03, Carroll County, Georgia","6899","555","3889","422","3889","422","3571","388","318","162","0","19","3010","402",
"1400000US13045910800","Census Tract 9108, Carroll County, Georgia","3242","344","1711","218","1711","218","1550","225","161","71","0","13","1531","229",
"1400000US13045910900","Census Tract 9109, Carroll County, Georgia","3264","223","1844","161","1844","161","1614","155","230","95","0","13","1420","213",
"1400000US13045911000","Census Tract 9110, Carroll County, Georgia","5395","420","3424","366","3424","366","3262","332","162","154","0","19","1971","346",
"1400000US13045911100","Census Tract 9111, Carroll County, Georgia","5702","467","3199","423","3199","423","3078","427","121","86","0","19","2503","339",
"1400000US13045911200","Census Tract 9112, Carroll County, Georgia","4650","444","2409","343","2409","343","2242","328","167","99","0","19","2241","242",
"1400000US13047030100","Census Tract 301, Catoosa County, Georgia","5725","333","3582","364","3567","364","3349","333","218","143","15","9","2143","318",
"1400000US13047030201","Census Tract 302.01, Catoosa County, Georgia","4139","299","2462","301","2462","301","2357","287","105","116","0","19","1677","232",
"1400000US13047030202","Census Tract 302.02, Catoosa County, Georgia","5332","405","3442","346","3442","346","3262","321","180","124","0","19","1890","296",
"1400000US13047030301","Census Tract 303.01, Catoosa County, Georgia","6106","437","3958","373","3958","373","3855","394","103","88","0","19","2148","411",
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","2528","352","1747","334","1747","334","1651","327","96","75","0","13","781","164",
"1400000US13047030304","Census Tract 303.04, Catoosa County, Georgia","2754","236","1904","205","1904","205","1836","215","68","50","0","13","850","157",
"1400000US13047030401","Census Tract 304.01, Catoosa County, Georgia","5672","343","3668","351","3668","351","3602","352","66","65","0","19","2004","230",
"1400000US13047030402","Census Tract 304.02, Catoosa County, Georgia","5105","432","3279","374","3268","379","3077","348","191","120","11","18","1826","308",
"1400000US13047030500","Census Tract 305, Catoosa County, Georgia","5270","487","2799","390","2799","390","2740","392","59","69","0","19","2471","498",
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","4138","465","2476","401","2476","401","2453","399","23","28","0","19","1662","307",
"1400000US13047030700","Census Tract 307, Catoosa County, Georgia","6120","478","3729","466","3729","466","3537","469","192","91","0","19","2391","363",
"1400000US13049010100","Census Tract 101, Charlton County, Georgia","8044","308","3331","460","3331","460","2913","394","418","175","0","19","4713","492",
"1400000US13049010200","Census Tract 102, Charlton County, Georgia","2611","302","1450","333","1450","333","1286","289","164","127","0","13","1161","258",
"1400000US13051000100","Census Tract 1, Chatham County, Georgia","1188","194","470","96","470","96","331","74","139","57","0","13","718","203",
"1400000US13051000300","Census Tract 3, Chatham County, Georgia","1472","232","876","161","851","161","789","150","62","42","25","17","596","157",
"1400000US13051000601","Census Tract 6.01, Chatham County, Georgia","4288","503","1997","536","1994","536","1496","407","498","244","3","7","2291","314",
"1400000US13051000900","Census Tract 9, Chatham County, Georgia","1013","108","384","97","381","96","340","87","41","31","3","6","629","117",
"1400000US13051001100","Census Tract 11, Chatham County, Georgia","1499","153","1022","135","1022","135","894","136","128","57","0","13","477","102",
"1400000US13051001200","Census Tract 12, Chatham County, Georgia","1208","167","897","137","897","137","698","125","199","78","0","13","311","75",
"1400000US13051001500","Census Tract 15, Chatham County, Georgia","1176","159","679","152","679","152","610","140","69","38","0","13","497","113",
"1400000US13051002000","Census Tract 20, Chatham County, Georgia","1218","158","825","129","813","127","704","121","109","47","12","18","393","91",
"1400000US13051002100","Census Tract 21, Chatham County, Georgia","1885","282","1221","204","1221","204","1166","191","55","50","0","13","664","123",
"1400000US13051002200","Census Tract 22, Chatham County, Georgia","3478","287","2252","244","2231","245","2094","257","137","66","21","31","1226","204",
"1400000US13051002300","Census Tract 23, Chatham County, Georgia","1402","183","971","161","971","161","899","167","72","42","0","13","431","101",
